text,label
"Es riecht nach frische, frischer Luft einfach gut.",1
Ich war seit Jahren auf der Suche nach einer Thermoskanne die das hält was sie verspricht! Es wird viel geschrieben und letztendlich hab ich festgestellt das auch bei den bekanntesten Herstellern vieles nicht der Realität entspricht. Oft war das Wasser nach knapp 5 Stunden nur noch lauwarm oder der Tee bzw Kaffe hatten einen unangenehmen Geschmack. Deshalb bin ich mehr als begeistert das die Genuine Thermosbrand Thermoskanne das gegebene Versprechen hält! 100 Grad heißes Wasser hat nach 12 Stunden noch eine Temperatur von 81 Grad! Ich hab mir den Spaß gemacht die Temperatur über diesen Zeitraum zu kontrollieren. 5 Sterne! DEFINITIV.In dieser Zeit habe ich übrigens 3 mal Wasser für Tee entnommen. Also starke Wärmeleistung trotz mehrfacher Öffnung der Flasche!,0
Hält sehr lange.,0
Damit habe ich immer sauberes Geschirr,1
"Dieser Becher verspricht 100% dicht zu sein.Bei der ersten Mitnahme von Kaffee ist leider meine ganze Mittelkonsole vom Auto nass geworden... der Grund dafür ist, dass ich den Becher einfach zu fest zugedreht habe sodass die Dichtung nach innen rutscht und somit der Becher undicht ist.Also WICHTIG ist, dass man den Becher nur leicht fest dreht!Ansonsten ist die Verarbeitung gut nur leider nimmt der Deckel den Geruch des Spühlmaschinenreinigers an. Deswegen wasche ich den per Hand.",0
Seit Jahren spüle ich mit diesen Tabs. Reinigungsleistung top.,0
"Da ich irgendwie immer unterwegs und auf der Arbeit oft ein vergesslicher Kaffeetrinker bin (stelle mir einen heißen Becher mit Kaffee hin, arbeite ... und wenn ich an meinen Kaffee nippen will ist er kalt. -_-"" ) finde ich solche Coffee-to-go-Mugs für mich ideal und nutze sie auch.Was mir gleich bei Emsas Travel Mug Easy Twist auffiel, das er schon ziemlich schwer aussfällt, was natürlich klar ist, da er aus robusten Edelstahl besteht. Die korallefarbene Manschette ist mit einem Softgrip ausgestattet, so das sich der Becher gut greifen und festhalten und auch bei heißen Inhalt angenehm tragen lässt. Heisser Kaffee und Tee halten sich erstaunlich gut lange warm, wobei ich dieses 4h-Zeitfenster für heiße Getränke nicht ausschöpfe und mein Getränk schon sehr viel früher austrinke. Der Becher lässt sich mit dem praktischen Knöpfchen oben gut öffnen und schließen. Der Trinkrand fühlt sich angenehm an den Lippen an. Im Grunde schon ein ziemlich idealer Kaffeebecher.Resümee: Läuft nicht aus, hat eine alltagstaugliche Größe und hält Getränke lang genug warm für mich. Supi.",1
"Ja was soll man sagen, riecht super, macht die Wäsche ordentlich sauber und ist vom Preis her klasse.",0
"Super guter Preis (11,29€ im sparabo) und noch 10% coupon. Die besten Tabs meiner Erfahrung nach. Man erhält eine Einheit mit je 7 Packungen a 20 Tabs.",0
"Super, die Tabs reinigen wirklich gut, wenn man sie in das vorgesehene Fach unserer Maschine tut, kein zusätzliches Salz oder Klarspüler nötig.Die Folie löst sich komplett mit dem Tab auf. Allerdings funktioniert das nicht im 30 Minuten Schnell-Programm.Wirklich genial finde ich dass kein Platz verschwendet wird, jeder Zentimeter Packung ist ausgenutzt. Super!!!",0
Preis- Leistung stimmt hier auf jeden Fall. Sieht hochwertig aus und hält sehr lange warm. Ich würde ihn wieder kaufen,0
"Ich verwende die Spülmaschinentabs für den täglichen Gebrauch. Das Geschirr wird sauber und auch Töpfe werden rückstandslos gereinigt. Für stark angebranntes gibt es extra Tabs, welche ich noch nicht probiert habe.",0
Preis-Leistung gut. Leider sind Töpfe nicht ganz sauber.,1
Super Teil. Hält dicht und warm.,0
"Ich habe die Thermobecher von Emsa((und einigen alternativen Firmen)  seit Jahren im Einsatz, da ich einen langen Weg zur Arbeit habe, und daher unterwegs frühstücke.Daher kann ich sagen, das Geld für einen EmsaBecher lohnt sich!Er ist der einziger Thermobecher in meiner Kollektion, der den Kaffee tatsächlich über 3h heiß hält.Dabei ist mir noch nie ein einziger Tropfen ausgelaufen! Das kann ich von den alternativen Bechern nicht behaupten.Auch bietet der Emsa-Becher sehr hohen Trinkkomfort und der Schließmechanismus lässt sich auch beim Autofahren sicher mit einer Hand bedienen.Einziger Punkt, der mich persönlich etwas nervt: die Gummidichtungen zu reinigen ist echte Fummelsarbeit (ich trinke Kaffee mit Milch und daher reinige ich die Dichtungen regelmäßig damit dort nichts unerwünschtes wächst). Sonst schmeißt man den Becher sammt Deckel in die Spülmaschine und er sieht aus wie neu.Nach 4 Jahren im Einsatz zeigt die Gummierung meines ersten Bechers leichte Verschleiß-Erscheinungen (griffigkeit ist etwas anders und wirkt leicht ausgebleicht)nach vier Jahren darf das aber auch sein.Von mir alle Daumen hoch!",0
"Einfach alle Produkte zusammen von somat (Reiniger, Klarspüler, Salz und tabs) verwenden, und Reinigungs- und Geruchsergebnis sind phantastisch",0
Würde nur noch diesen kaufenLäuft nicht aus hält ewig warmEinfach perfektAuf jeden Fall das Geld wert,0
"Hervorragendes Reinigungsergebnis.Ich bin überwältigt.Kein Vorspülen oder einweichen nötig.Besonders gut finde ich, dass die einzelnen Tabskeine Umverpackung haben,sondern direkt in die Spülmaschine können.",2
"Endlich mal eine Trinkflasche die ihr Geld wert ist. Warm, robust, wenige Teile zum reinigen, cooles Design.Wenn man heißes einfüllt ist es auch stundenlang später noch heiß. Das Geld ist sie wert. Klasse ist auch der 1 Finger Drücker.",0
"Früher habe ich nur solche Tabs genutzt, wo alles in einem zu finden ist. Nachdem unser Geschirrspüler aber kaputtgegangen ist und mir der Monteur sagte, dass die einfachen Tabs eine bessere Reinigungswirkung hätten, habe ich zu den klassischen Tabs gewechselt. Nur ab und zu greife ich zu diesen „Alles in einem“-Tabs.Hier bekommt man Tabs, die man nicht erst aus einer Folie befreien muss. Man gibt sie einfach so, wie sie sind in das Fach für die Tabs. Dort lösen sie sich auch bei den Programmen mit niedrigeren Temperaturen vollständig auf.An der Reinigungsleistung habe ich bis jetzt nichts auszusetzen. Dabei packe ich im Grunde alles in die Spülmaschine, was dort auch hineinpasst. So landen nicht nur Tassen, Teller und Besteck darin, sondern auch Töpfe, Pfannen und Auflaufformen. Alles ist bis jetzt perfekt sauber geworden. Außerdem gefällt mir noch der frische Duft, der allerdings schnell wieder verfliegt. 5 Sterne!",0
Ich bin mit meinem Kaffeebecher sehr Zufrieden der Kaffe behölt seine Wärme und man verbrennt sich nicht dire Hand wenn man ihn hält. Die reinigung geht sehr schnell. Einfach mit Wasser ausspühlen und wieder verwenden. Dank des Deckels verschüttet man nichts .Ich kann es nur weiterempfehlen!,0
"Der Becher ist zuverlässig dich und lässt sich gut hand haben. Getränke halten lange warm und die Reinigung ist auch sehr einfach, da der Deckel nur aus 2 Teilen besteht - Ich tu ihn aber sowieso immer in den Geschirrspüler.",2
Schnelle Lieferung von Amazon  das Waschpulver ist in Ordnung mach die Wäsche sauber wir sind komplett zufrieden damit,0
Sehr gutes Produkt. Der beste Thermobecher für unterwegs.,0
"Schnelle Lieferung, sehr gutes Produkt.",2
Setze die Quantum Tabs schon lange ein und kann bezüglich der Reinigungsleistung nicht klagen. Das Geschirr wird sauber und auch die neue Variante der Tabs überzeugt einmal mehr auf diesem Gebiet.,0
"Toller Becher. Auch nach etlichen Spülgängen in der Spülmaschine immer noch top. Mein Lieblingsbecher für heißen Kaffee. Auslaufsicher, gut zu reinigen und hält lange warm.",0
"Kann noch nichts zur Wärmehaltung oder Auslaufsicherheit des Bechers sagen, denn es ist ein Geschenk. Aber wunderschön ist er jedenfalls!",0
Die Tabs tun was sie sollen.,0
"Ich war am Anfang doch etwas skeptisch wegen dem Preis, jedoch nach nun circa 2 Monaten im Einsatz muss ich sagen das die Flasche den Preis echt wert war.Sie hält lange warm, mein Kaffee war nach 16 Stunden immer noch so heiß wie frisch aus der Maschine.Sie ist gut abgedichtet, mir ist noch nie was ausgelaufen.Das Deckeldesign gefällt mir ganz gut, da ein auslaufen sehr unwahrscheinlich ist aber trotzdem das ausschenken sehr leicht ist.",0
Persil halt,0
Es entfernt alle Flecken ohne weitere Hilfsmittel ich brauche seit dem nicht mehr Grasflecken Blut einfach alles es ist mega günstig hatte vorher andere teuer Marken,0
"Ich habe mir gleich zwei von diesen Isolierbechern gekauft!Ich habe schon viele verschiedene ausprobiert und meistens das Problem erkannt, dass der Kaffee einfach nicht warm geblieben ist!In dem Becher hält er locker 1-4 Stunden warm, je nachdem wie oft man daraus trinkt. Wenn mehrere kleine Schlücke getrunken werden und dementsprechend die Trinköffnung öfter geöffnet wird, dann kühlt der Kaffee natürlich auch schneller ab.Wenn man den Kaffee ganz unberührt lässt und ihn erst später verzehren will dann hält er sich locker mehrere Stunden!Bei heißem Wasser und Tee wird es sicher noch länger sein, ich habe es allerdings noch nicht versucht.Einen Punkt Abzug gibt es, weil sich der Gummi gelöst hat, der sich an dem ""Trinkverschluß"" befindet. Anfangs hat dieser gehalten, jetzt löst er. Alles ist noch dicht, daher halb so wild, es nervt nur etwas beim reinigen etc.Positive Aspekte:+ gut verarbeitet+ Hält Getränke für mehrere Stunden heiß+ 100% Dicht+ Spülmaschinenfest+ 360° Trinköffnung (d.h. man muss den Mund einfach irgendwo ansetzten und sobald man entriegelt kann man trinken)Negative Aspekte:- die Entriegelung ist nicht so gut zu erkennen, man erkennt nicht immer auf einen Blick, ob der Becher nun offen oder geschlossen ist[...] :)",1
"Spült und macht sauber, macht was es soll.",1
"Nachdem in unserer Familie die kleineren Becher heißgeliebt werden , kalt wie warm, müsste eine Nummer größer angeschafft werden. Auch dieser Becher hält, was er verspricht, dicht, bruchsicher, hält lange kalt und auch lange heiß.",0
"Kaufe schon seit Jahren die Somat-Tabs Gold oder Quantum, da diese bei Tests einfach am Besten abschneiden.Alles wird sauber, kein muffen und keine Schlieren am Geschirr.Empfehlenswert auch wenn ich mich Frage ob man die Tabs wirklich alle in Plastik einwickeln muss und es noch keine Alternative mit Papier gibt.Ein kleiner Tipp noch von mir da ich neulich im Freundeskreis darauf kam. Bei diesen (natürlich auch anderen Tabs) sind Zusätze wie Klarspüler bereits enthalten! Man kann seinen Geschirrspüler entsprechend einstellen und sollte dies auch tun um ein besseres Reinigungsergebnis zu erzielen. Werft also einen kurzen Blick in die Anleitung der Maschine;)",0
"Kann den Becher nur empfehlen. Für Autofahrten und unterwegs hatte ich noch keinen besseren.Absolut dicht, hält lange warm, leicht zu reinigen und man muss nicht schauen wo der Auslauf ist..",1
Super stylischer und praktischer ToGo Becher. Hält super warm oder wenn gewünscht auch kalt. Durch die Form und den Henkel liegt die Tasse sehr gut in der Hand und lässt sich ganz einfach einhändig im Auto händeln. Einfache Reinigung. Ein tolles Geschenk für den täglichen Gebrauch. Auch der Umwelt wird damit geholfen.,0
"Der Geruch ist frisch aber nicht zu aufdringlich, normale Flecken gehen problemlos raus und die Farben bleiben erhalten.Insgesamt bewerten wir die Waschleistung des Ariel-Waschmittels aber mit ""gut"". Nur Flecken wie etwa Motoröl und Lippenstift waren im Waschtest nach einer 60-Grad-Wäsche sowohl auf Baumwolle als auch auf Mischgewebe noch deutlich sichtbar.",2
Der Inhalt ist auch nach Stunden noch so heiß das man sich verbrennen kann.,0
"Die tabs lösen sich super auf und das Geschirr wird sehr sauber.Einziger Minuspunkt, sie sind sehr groß und passen nicht in das vorgesehene Fach. Wir werfen sie einfach unten in die Spülmaschinen rein.",2
Ist wirklich dicht und hat genau die richtige Größe für meinen Kaffee to go am frühen Morgen. Etwas schwierig finde ich nur das ausloten der Kaffeetemperatur.,0
"Alles bestens, danke",2
...so sehr schön...nur wenn man was Kaffee draus getrunken hat bleibt halt noch ein kleiner Tropfen am Rand und wenn man dann den Becher in eine Tasche steckt ist der Tropfen in der Tasche (sollte man dann mit einem Tempo abwischen ...und an den Fingern hat man auch etwas vom auf und zu drehen das gefällt mir nicht so ...schade...) da gefällt mir der Knopf zum runter drücken doch besser !,0
Bin schwer enttäuscht.Nach nur ein paar Anwendungen hängt der Deckel(Druckknopf) somit unbrauchbar.keine Weiterempfehlung,1
"Sie wurde schnell geliefert, was aber wichtiger ist, sie hält ewig warm! Ist die beste Kanne die ich je hatte und ist jeden Cent wert",0
"Sehr schnelle Lieferung....die Tabs liefern gute Ergebnisse beim spülen..der Preis unschlagbar günstig , würde ich immer wieder bestellen wenn ich keine mehr habe.",0
"Nachdem ich mir bei eBay ein Billigteil gekauft  und mich über die Qualität geärgert habe, kaufte ich dieses Teil . Es ist zwar nicht ganz billig aber top. Hält lange warm und dicht.",0
Produkt und Versand einwandfrei.,1
Ich wasche seit 5 Jahren nur mit persil Pulver color für Buntes und universal für helle Wäsche mit bleich Mittel drin.Es hat uns immer überzeugt .auch das man sich den endkalker für die Waschmaschine spart hat mich überzeugt etwas mehr dafür zu zahlen .Die Wäsche wird so sauber und die waschmaschine  wird bei jedem  Waschgang auch gepflegt das hat uns überzeugt.Auch der Duft hält lange an und ist sehr angenehm. Das universal pulver schäumt etwas mehr als das color Mittel das liegt bestimmt an der intensiven Reinigung weißes strahlt wieder Dank persil universal.daher sollte man nix Buntes damit waschen .wir haben nur weiße Handtücher die Strahlen dank des Universal mittels .,0
5 von 5 Sternen. Hält den Kaffee sehr lange warm . Absolut auslaufsicher. Einfach zu reinigen. Sieht einfach super aus.,0
sehr gut kann ich nur empfehlen immer wieder sehr gerne,0
"Mein Thermobecher ist seit üaar wochen mein treuer Begleiter. Mit einer Hand möglich zu ""entsichern"" um trinken zu können. Bei richtiger Handhabe absolut auslaufsicher (auf den Kopf drehen und sogar schütteln war tropfenlos möglich). Außerdem ist er mir schon mehrfach runtergefallen, eine kleine Macke hat er, allerdings war das am asphalt aus ca 1,30m Höhe genau mit dieser kante aufgetroffen, da hätte ich schlimmeres erwartet. Die Wärmeerhaltung ist auch äußerst zufriedenstellend. Um 7 uhr morgens aufgefüllt und um 13 uhr überrascht festgestellt, dass meine halbe vergessene tasse Kaffe immernoch auf angenehm (recht warmer) Trinktemperatur ist. Passt bitte also anfangs auf nach dem anfüllen besteht verbrennungsgefahr da die thermofunktion wirklich gut ist!",0
Gute Qualität nichts zu meckern,1
"Ich benutze ausschließlich die Emsa Mugs in allen Größen. Im Winter kann ich so immer meinen Tee mitnehmen, der wirklich unfassbar lange heiß bleibt.Ich besitze die Becher in unterschiedlichen Größen und Farben, und die ganze Familie greift gerne darauf zurück.Sie sind absolut dicht, man kann sie also auch ind er Handtasche transportieren, lassen sich leicht reinigen und sehen auch noch gut aus.Ich benutze sie schon seit Jahren und bin ein wirklich großer Fan!",0
"Ich bin mit meiner eppikan rundum zufrieden. Sie begleitet mich jeden Morgen auf dem Weg zur Arbeit. Nach 60 Min ist der letzte Schluck Tee noch sehr gut warm. Obwohl ich den Verschluss gar nicht erst Draufschraube, nur den Trinkaufsatz. Grad im Auto möchte ich den nicht mehr missen. Das ganze Teil lässt sich sehr gut und einfach reinigen/sauberhalten. Manchmal tropft ein wenig aus dem Verschlussmechanismus. Das ist aber ein reiner 'Bedienfehler' meinerseits. Dann ist vom ausspülen noch etwas Wasser zwischen Dichtring und Behälter. Die Menge ist auf jeden Fall im vernachlässigbaren Bereich.Meine eppikan in Powder Rosa ist ein super Teil, nach dem ich lange gesucht habe.",1
Geschirr und Geschirrspüler sind sauber und glänzend,2
"Diese All-In-One Tabs sind kraftvoll und machen das Geschirr sauber, die Gläser glänzen, auch das Besteck wird gut, auch trocknet alles sehr gut.Damit wäre ja quasi alles gesagt.Der Stückpreis von 16 Cent ist angebracht, immerhin braucht man bei der Verwendung dieses Tabs keinen Klarspüler oder Salz.Das spart Geld und auch den Aufwand des auffüllen.Mein Geschirrspüler ist schon ziemlich alt, tut aber seine Arbeit immer noch hervorragend. Nur zeigt es halt nicht an ob man das Salz oder den Klarspüler nachfüllen muss.Mit diesen Tabs ist mir das ab sofort auch egal.Faires Preis-/Leistungsverhältnis, gute Qualität und ein sehr gutes Reinigungsergebnis.",0
Leider lösen sich die Tabs bei 40 Grad nicht auf,1
Deckel geht nicht komplekt auf nur zu Hälfte auf das gelbe Tasse.,0
Gut aussehen. Leider zu klein.,2
"Bald wenn sie leer sind, werden neue bestellt",0
"Reinigertabs, tun was sie sollen",0
"Gute Qualität, bin sehr zufrieden!",0
Würde jedem dieses Produkt empfehlen.Die Wärme hält über 24 Stunden an. Der Hammer!!,0
Top sieht schön aus und super Qualität,1
super Preis Leistungsverhältnis!isoliert warmes locker 2 Stunden.,2
"Ich hatte mich erst gefragt, warum die Tabs in einer Plastiktüte sind. Aber dann war mir klar warum. Man riecht, dass es Reinigungstabs sind, was ich nicht schlecht finde. Der Reinigungseffekt ist sehr gut! Die Zeit, die man spart, dass die Tabs nicht ausgepackt werden müssen, rechtfertigt den etwas höheren Preis.",2
Der absolut beste thermobecher den ich je hatte!Hält lange sehr heiß!!!,0
Macht was es soll der Preis war auch ok nur der lange versant stört.,1
"Wir haben schon viele unterschiedliche Tabs aber auch Pulver für unsere Spülmaschine getestet.Letztendlich sind wir nun doch wieder bei den Somat Gold Tabs gelandet.Positiv:- kein Geruch- Geschirr immer sauber- keine WasserfleckenEin kleiner negativer Punkt, wäre ggf. der Preis - allerdings kaufen wir den Artikel immer bei Rabattaktionen.Hatte vorher die Ultimat-tabs, aber der Geruch war mir zu streng nach dem Spülen. Bei diesen hier gibt es keinerlei Geruch nach dem Spülen und das sich die Tabs nicht auflösen, konnte ich auch noch nicht beobachten, egal in welchen Programm. Kürzeste Programm ca 1 Stunde, Tab im Spülfach und niedrige Temperatur, der Tabs ist komplett gelöst. Es wird auch alles sauber, selbst Lasagnereste lösen sich ohne Vorspülen problemlos. Trocknung funktioniert, keine Flecken vorhanden.Klare Kaufempfehlung und 5 Sterne!",0
"Perfekt, hält absolut dicht und sehr lange heiß! Habe schon viele von den Bechern als Geschenk gekauft, kommen immer gut an.Meiner hält schon einige Jahre :)",0
Undicht läuft an der Trinkdichtung aus wenn geschlossen und seitlich liegt!,2
"Der Thermobecher von Bobiccon hat mich mit seiner hohen, schlanken Form und der Tatsache das es ihn auch in silberner Edelstahl-Optik gibt sofort angesprochen als er mir zum Testen angeboten wurde und ich habe ihn auch in Silber bestellt. Der Becher kam zwei Tage später gut verpackt bei mir an, der Umkarton ist in grau und Rot gehalten nennt als Hersteller aber Newdora. Im Karton enthalten sind der Becher selbst, ein Reinigungsschwamm und eine zusätzliche kleine Bürste und eine Gebrauchs- und Pflegeanleitung auch auf Deutsch. Der Becher selbst wirkt edel und hochwertig, die Verarbeitung ist tadellos, es gibt keine scharfen Grate oder Kanten. Unten am Becher ist auch ein Aufdruck mit Newdora. Der schwarze Plastikdeckel ist ebenfalls sehr glatt, das macht es etwas knifflig den Becher zu öffnen speziell wenn man so trockene Hände hat wie ich, aber mit einem festen Griff lässt er sich dann doch abdrehen. Innen ist der Becher ebenfalls glatt und sauber und auch auf der Unterseite des Deckels gibt es nichts zu beanstanden. Der Boden des Bechers ist gummiert, so hat er jederzeit einen festen Stand. Ich habe den Becher zunächst mit warmem Wasser und Spülmittel gereinigt, dabei zeigte sich das man auch problemlos mit einer normalen Spülbürste ins Innere kommt. Der Inhalt des Bechers ist mit 380 ml angegeben, ich habe ihn bis an den unteren Rand gefüllt, dann gehen auch locker 400 ml hinein ohne das Flüssigkeit beim Zudrehen des Deckels austritt. Die Trinköffnung des Bechers ist gut durchdacht, man kann kleckerfrei daraus Trinken, hat aber durch die Mulde auch genug Luft bei evtl. sehr heißen Flüssigkeiten, das Luftloch über dem Knopf sorgt dafür das immer genug Flüssigkeit austreten kann ohne das es schwappt. Der Knopf in der Mitte muss heruntergedrückt werden um den Deckel zum Trinken zu öffnen, steht er nach oben ist die Trinköffnung verschlossen. Man sollte aber beachten das in der Trinköffnung immer noch Restflüssigkeit verbleibt die evtl. noch austreten könnte, wenn der Becher kippt oder in einer Tasche transportiert wird. Das ist aber eine sehr geringe Menge. Ansonsten ist der Becher im geschlossenen Zustand aber komplett dicht, ich würde ihn aber trotzdem zur Sicherheit immer nur aufrecht stehend transportieren. Ich habe den Becher bisher für Eistee mit Eiswürfeln benutzt, diesen hat der Becher zuverlässig kalt gehalten. Ansonsten habe ich heißen Milchkaffee eingefüllt, dieser war auch nach einer Stunde noch genauso heiß wie beim Einfüllen. Der größte Vorteil des Bechers ist meiner Meinung nach, das er perfekt in einen Becherhalter im Auto und durch seine schlanke Form in die Flaschentaschen seitlich an meinem Rucksack passt. Man erhält hier einen rundherum schicken, edlen und sehr funktionellen Thermobecher für unter 20 den ich wärmstens empfehlen kann.",0
Sehr guter Preiswerterbecher verspricht viel hält davon alles ein nur der Deckel is bissel blöd zu reinigen aber selbst das bekommt man hin also von mir gibts ne klare Kauf Empfehlung und ich benutze ihn täglich von ca 6- 15 Uhr durchgehend auf der arbeit mein Kaffee bleibt warm :),0
Bin sehr zufrieden. Die Reinigungskraft ist sehr gut. Werde es wieder kaufen.,0
"Schön anzufassen, Farbe wie abgebildet und dicht. Leider passt er nicht in die Getränkehalterungen von Skoda.",1
Hält die ganze Nachtschicht den Kaffe heiß.Kühlen muss ich noch probieren wenn es draußen wärmer wird. Klare Kaufempfehlung.,0
Die regelmäßige Lieferung und der zugehörige Preisnachlass sind ein unschlagbares Argument für den Kauf,0
"Für den Test mit diesen Tabs musste ich den Klarspüler in der Spülmaschine erst einmal leerlaufen lassen, denn diese Tabs haben den Klarspüler bereits inklusive.Überhaupt bietet Somat eine Reihe unterschiedlicher Sorten an, die verschiedenen Anforderungen gerecht werden. Mit anderen Sorten vergleichen kann ich leider nicht!Allerdings bin ich von diesen hier total überrascht. Ich finde die besser als das Pulver (+Klarspüler) vom Discounter (habe ich bisher bevorzugt).Geschirr glänzt und trocknet gut. Geschirrspüler wirkt auch grundsätzlich rein und riecht angenehmer.Ich habe eigentlich immer das Spülmaschinen Pulver vom Discounter gekauft, werde aber diese Packung Somat bis zum Ende hin verbrauchen um Langzeit-Erfahrung zu sammeln (was allerdings Monate dauern wird).Überzeugend ist das Ergebnis auf jeden Fall. Ob es mir den Preis wert ist, muss ich erst entscheiden. Richtig schlecht gespült fand ich unser Geschirr bisher nämlich nicht.",1
"Halten lange die Wärme, auslaufsicher und vor allem leicht zu reinigen. Sehr empfehlenswert!",0
"Noch immer seit Jahren zufrieden mit dem Produkt.Jedoch noch immer in Plastik verpackt…Zwischenzeitlich natürlich auf andere Varianten umgestiegen ohne Plastik Verpackung, was natürlich sehr bequem ist, einfach rein damit und fertig.Andererseits können die somit nicht feucht bzw. kaputt werden oder eine sauerei hinterlassen wenn sich sie Tabs nicht gut auflösen.Punkt fürs Plastik, jedoch mit zusätzlich anfallenden Müll.Im Großen und Ganzen es macht was es soll, aber natürlich nicht zur Gänze zufrieden.",0
Perfektes Reinigungsfinish. Bislang auch noch kein verfärben des Glases. Ich kann das Produkt nur empfehlen =D,1
Waschpulver löst sich nicht auf .nie wieder.Geld ist rausgeschmissen,2
"Ich liebe diese Thermoskanne. Ich benutze es hauptsächlich für heiße Getränke und die sind nach 12 Stunden immer noch gut warm. Nach 24 ist das Getränk allerdings sehr lauwarm aber es kommt doch selten vor, dass jemand so lange ein Getränk drin lässt.Alles in einem würde ich diese Thermoskanne zu 100% weiter empfehlen.",0
"Wir haben schon länger Waschmittel-Pods im Einsatz und waren daher sehr gespannt auf die Spee Power Caps Color 3+1.Die Anwendung ist denkbar einfach: Einen der Caps in die Waschtrommel legen und die Wäsche dazugeben. Somit ist eine Dosierung eigentlich idiotensicher. Bisher ist auch noch jede Wäsche sauber geworden.Wenn ich allerdings das Schnellwaschprogramm oder eine halb volle Maschine wasche, nehme ich Flüssigwaschmittel, da ich das dosieren kann und mir ein Pod dafür 'überdosiert ist'. Es wird zwar empfohlen, bei mehr als 4,5kg oder sehr verschmutzter Wäsche, zwei der Pods zu nehmen, aber das war bei mir bisher nicht nötig.Außerdem sollte man aufpassen, dass man die Pods nicht mit nassen Händen anfasst, da die Folie wasserlöslich ist und sich so zu früh anfängt aufzulösen.",0
"Perfekte Größe. Passt unter jeden Kaffeeautomat , ist auslaufsicher und hält lange warm.",0
"Mir geht es wie einigen Rezensenten hier: Das Design ist schön. Aber der Deckel funktionierte von Anfang an schwergängig.  Schon nach wenigen Benutzungen (immer mit Milchkaffee) war er kein bisschen mehr auslaufsicher, sondern saute regelmäßig die Bürotasche usw. voll und es handelte sich hierbei auch nicht nur um ""ein paar Schlucke"", die sich vielleicht noch in dem Deckel befanden vom Trinken, sondern um den Kaffee aus dem Innenraum. Jetzt, nach kaum 2 Wochen Benutzung, ist der Deckelmechanismus defekt (öffnet und schließt nicht mehr richtig) und der Becher somit unbrauchbar. Für den Preis vollkommen inakzeptabel.",0
