text,label
"WMF ist derart etabliert dass man immer denkt: Na die werden sich schon was dabei gedacht haben. Allerdings weiß man nicht immer so genau, WAS sie sich da gedacht haben. Es war jedenfalls gut gemeint, das ist offensichtlich.Mir erschien die Ausgießstrategie dieser „Tasse“ geeigneter als diejenige von Tassen mit diesem Klapp-Deckel, wo man das Trinkloch auf- und zuklappen kann. Da ist diese hier klar im Vorteil. Nur nicht, was das letztendliche Austrinken angeht. Man muss die Tasse gefühlt fast senkrecht in die Luft stellen, damit sie leer wird.Allerdings ist der Verschluss absolut vertrauenerweckend. DIESE Tasse können Sie getrost in dem Rucksack werfen, da wird nichts auslaufen. So lange der Deckel nicht gedrückt wird. Ein satter Druck auf ihn, und - KLICK - die Flüssigkeit hat Weg nach draußen, was sich insgesamt gut eignet um aus der Tasse zu trinken mit oben genannter Einschränkung.Die Heißhaltefähigkeit von etwa 2 Stunden kann ich absolut bestätigen, was natürlich äquivalent für Kaltes gilt.Was mir sehr gefällt, ist, dass nach dem Trinken kein Kaffee am Trink-Rand am Deckel zurückbleibt. Die Tasse sieht so immer sauber aus. Anders gesagt: Immer gleich.Mir gefällt das Teil grundlegend und ich habe es zu meiner neuen Schreibtischtasse erkoren, aber auch für unterwegs habe ich jetzt ein neuen, besseren Begleiter.Preis-Leistung-technisch bin ich indifferent. WMF kostet, was WMF eben kostet. Muss jeder selbst wissen.Weil die Form die Funktion aber nicht so vollständig unterstützt, sind es nur 4 Sterne.Immerhin. Alles in Ordnung. ⭐⭐⭐⭐",1
"Ich hatte schon einige NoName-Tabs probiert, die aber nicht immer alles restlos sauber bekommen haben oder bei Gläsern immer noch Schlieren zogen. Diese Tabs sind perfekt.",2
Ich benutze normalerweise die All in 1 Tabs der Supermarkt Eigenmarken und bin mit diesen auch sehr zufrieden. Ich habe diese Tabs als Produkttest bekommen und muss sagen sie reinigen weder besser noch schlechter. Doch da sie deutlich teuer als die Supermarkt Tabs sind werde ich weiterhin die günstigeren kaufen.,2
"Hatte mir davor ein no-name Produkt bestellt, welches mich dann letztlich auch stark enttäuscht hat. Ich mag weißer Riese sehr gerne. Das Pulver löst sich gut auf und die Wäsche riecht wirklich gut. Für den Preis kann man absolut nicht meckern!",1
Der Travel Mug hält genau was er verspricht.  Ich benutze den Mug von EMSA schon seid Jahren.Er ist auf jeden Fall sein Geld wert.,0
Der Becher hält was er verspricht. Nach einer Woche täglicher Nutzung (Autofahrt zur Arbeit) bin ich sehr zufrieden mit dem Kauf des Bechers. Hält den Kaffee sehr lange Heiß.Auch nach 4-5 Stunden ist der Inhalt immer noch zu einer angenehm warmen Temperatur trinkbar.Auch die 360 grad Trinköffnung verdient 5 Sterne. Beim Autofahren für mich die beste Lösung.Kein Umständliches drehen mehr um an die Trinköffnung zu gelangen.Es läuft auch nichts aus wenn der Becher mal umfliegen sollte.Klare Kaufempfehlung !!!,2
"Bin sehr zufrieden mit diesem hübschen Thermosbecher in lavender-grey 😍 500ml sollten es schon sein, passt für mich perfekt von der Größe her. Er läuft nicht aus und hält lange sehr warm. Vorsichtshalber spüle ich ihn nur mit der Hand.",0
"Die Box ist nur 3/4 gefüllt, eine kleinere Verpackung wäre praktischer.Das Waschmittel ist laut Verpackung erst ab 40 Grad geeignet, in der Produktbeschreibung (Stand heute) steht, ab 20 Grad.Ich finde tatsächlich, dass es bei niedrigen Temperaturen nicht so gut ist, der Matratzenbezug wurde bei 30 Grad nicht sauber.Fazit: Nur für Leute geeignet, die Vollwaschmittel nur für hohe Temperaturen benutzen.",1
"Meine Frau ist nach wie vor begeistert. Läuft nicht aus, bleibt sehr lange heiß und sieht gut aus.Plastik Geschmack...? Fehlanzeige! Klare Empfehlung",0
Top Kanne hält super lange warm bin total begeistert,2
"Ich habe eine Ladung Shirts, die schon älter sind und einen leichten Grauschleier hatten, mit dem Weißer Riese Universal Vollwaschmittel gewaschen. Die Wäsche wurde meiner Meinung nach eindeutig aufgefrischt. Der Grauschleier ist nicht komplett weg, aber deutlich weniger. Die Farben kommen dadurch wieder frischer zur Geltung.Einen unbehandelten Fleck hat es nicht ganz herausbekommen, das war aber auch ein gemeiner Härtetest von mir. Der wäre auch mit meinem bisherigen Waschmittel so nicht verschwunden (eher noch deutlicher geblieben).Die Wäsche duftet nicht sehr stark nach Waschmittel oder parfümiert, sodass man hier einen Duftspüler oder Weichspüler zusätzlich verwenden kann, wenn man mag. Aber auch ohne riecht die Wäsche einfach „sauber“.Die nächste Testwäsche habe ich mit Mikrofaserbadetüchern gemacht. Auch hier bin ich vollauf zufrieden mit dem Ergebnis. Sie sind sauber, duften frisch und haben ihre Saugfähigkeit nicht verloren.Auch mit der Arbeitswäsche meines Mannes wird das Pulver sehr zufriedenstellend fertig. Mein Mann mag keine nach Blumen duftende Wäsche und mag den Geruch des Waschmittels in der Wäsche recht gern. Eben sauber, aber nicht parfümiert.Einzig meine Handwäsche und feine Wäsche habe ich mit dem Pulver nicht gewaschen. Da bleibe ich bei meinen speziellen Waschmitteln. Aber für alles „Normale“ ist „Weißer Riese Universal“ sehr gut geeignet.Wie weit die Packung reich, kommt natürlich auf die Waschmaschine und die Wasserhärte an. Meine Maschine fasst 8 Kilo Wäsche und wir haben sehr hartes Wasser. Da reicht der Karton dann nicht ganz so weit. Aber das ist bei anderen Waschmitteln nicht anders.Ich bin sehr zufrieden und kann „Weißer Riese“ tatsächlich empfehlen. Deshalb gebe ich die vollen fünf Sterne.",2
"Der Isolierbecher hat eine sehr schöne Farbe, ist toll verarbeitet, liegt gut in der Hand und ist absolut dicht. Ein großer Kaffeebecher, mit Milch, passt gut hinein. Getränk ist noch nach Stunden heiß. Endlich ein absolut empfehlenswertes Produkt.",0
Auslaufsicher. Hält lange warm. Hohe Qualität. Preis gerechtfertigt.,2
Super kaffeebecher. Auslaufsicher und hält gut heiss,0
"Wie soll man PULVER richtig dosieren, wenn die Dosierung am Umkarton in ML angegeben ist?Beim Hinweis zur henkel-dosierhilfe.de (gratis Dosierhilfe nur nach Registrierung zur Mitgliedschaft) ist ein Umrechnungshinweis (115ml=55g) angegeben.Ansonsten: Wäsche wird sauber und duftet angenehm.",0
"Dachte das es dicht wäre,bin leider etwas enttäuscht.",0
Leider sehr viele Tabs gebrochen teilweise nur die Hälfte drin .als ob es 2 Wahl ist ...Als Pullover benutzen,2
"Der Becher tut was er soll. ABER die kupferfarbe löst sich beim spühlen unschön ab. Habe jetzt den ganzen Becher abgeknibbelt. Becher ja, die Farbbeschichtung nein!",2
"Bester Thermobecher denn ich je hatte, er hält meinen Kaffee den ganzen Tag warm und nichts läuft aus! Ebenfalls ist er Spülmaschinen fest!",1
Tolles Design. Jedoch hält diese den Kaffee nur wenige Stunden warm. Bei diesem Hersteller hätte ich mehr erwartet.,0
Hält wirklich lange Zeit warm!,1
Ich war überrascht wie lange die Flüssigkeit heiß bleibt. Bei einer vollen Kanne kann man sich nach über 20 Stunden immernoch die Zunge verbrennen.,0
Es wäscht jeden Fleck und Geruch weg. Ich kann gar nicht mehr anderes kaufen. Einfach Happy,1
"Das mir wichtigste: Waschpulver für Buntes, welches keine weißen Flecken hinterlässt.Das erfüllt das von Dash zu 100%.Gibt mit Sicherheit nachhaltigere Produkte, die mich leider alle in der Anwendung bisher enttäuscht haben.Dieses ist von Duft und Sauberkeit nicht zu toppen!Allerdings:Richtig krasse tiefe Flecken musste es in den ersten Monaten der Anwendung nicht bearbeiten.Absolute Kaufempfehlung.",1
"Schade, das sie aus China ist. Das Angebot suggerierte mir, das es sich um ein Produkt aus Deutschland handelt. Von den Eigenschaften her ist die Thermoskanne gut, aber keine Sensation. Wahrscheinlich verschenkt der Deckel mit Ausgießfunktion eine bessere Isolierung, da so nur eine Dichtung im Verschluss ist, statt zwei, wie bei meiner uralten Kanne.",1
Reinigt nicht gut,2
Preis Leistung 👍,1
"Hab ausprobiert wie lange Kaffe heisst bleibt. Vorher mit heißem Wasser befüllt und kurz stehen lassen. Nach einfüllen bis zum trinken 3,5 Stunden vergangen da war er noch lau warm. Ansonsten sehr gut",2
"absolut zufrieden mit dem Becher. Als Vielfahrer mit 75000 km Fahrleistung im Jahr ist so ein Teil ein Muß. Absolut dicht das Teil, hält stundenlang die Wärme und ist leicht zu reinigen, da sich der Deckel und die Teile zerlegen lassen. Werde mich noch die nächst grössere Version besorgen !Absolute Empfehlung !",2
"Leider kam die Verpackung bereits beschädigt an. Zum Thema geruch: Sie stinken. Landen bei mir nicht in der Spülmaschine, sondern direkt in der Mülltonne.",2
"Ich verbrenne mir nach 5 Stunden noch das Maul, so gut hält diese Kanne warm. Sie ist schön und funktional.",1
Preis- Leistung ausgezeichnet.,1
Meiner Meinung nach ist Somat der Klassiker unter allen... Bin sehr zufrieden...,1
"angenehmer Geruch, Ware wie beschrieben, Verpackungsgröße wie angegeben",1
"Die Tabs reinigen ja gut (obwohl die Gläser schon oft auch so eingetrocknete Tropfen haben und man sie nachpolieren muss), aber der chemische Geruch ist unerträglich. Möchte nicht wissen, welche Rückstände auf dem Geschirr zurückbleiben und wie giftig die sind. Kaufe lieber Öko-Tabs als diese Chemiekeule...",2
"Empfehlenswert. Hält lange warm, läuft nicht aus und liegt gut in der Hand.",2
"Ich war etwas skeptisch, weil mir der Preis recht hoch für einen stinknormalen Kaffeebecher erschien. Aber er ist wirklich leicht auseinander zu bauen und kann in der Spülmaschine gereinigt werden.Bei der Wärmeleistung bin ich nicht ganz so zufrieden. Ich hatte, wie in der Anleitung angegeben, den Becher vorher3 Min lang mit heißem Wasser befüllt. Mein Getränk war dann allerdings nach 45 min schon lau - könnte aber auch daran liegen, dass es beim Einfüllen nicht mehr kochend heiß war.Sehr positiv hervorzuheben ist, dass es keine Rolle spielt, wie man den Becher beim Trinken hält. Er ist quasi von allen Seiten trinkbar und man kann sich nahezu nicht selbst bekleckern.Außerdem ist die Farbe der Hammer, ich habe meinen in apfelgrün bestellt und er ist wunderschön.Vielen Dank!",1
"Sternabzug wegen schlampig er Verpackung!Ich bin selber jemand, der unnötige Verpackungen schlimm findet, aber den Becher einfach ungepolstert in einen viel zu großen Versandbeutel zu stecken ist unter aller Kanone. Es ist zum Glück nichts passiert, aber es gibt hier so viele kundenfotos, wo man sieht das die farbe/Legierung auch schon beim Transport oder kurz danach ab war. Mit so ner schlampig en Verpackung ist das auch kein Wunder. Er was auch nicht nochmal in irgend einer Art Produktverpackung. Man hat ihn einfach in diesen schlabbrigen Sack gesteckt und fertig. Schlimm.Der Becher sieht wertig aus. Der Knopf zum verschließen ist etwas schwergängig aber besser als das er gar nicht schließt.Wie es mit Flüssigkeit im Inneren dann aussieht, kann ich erst nach Weihnachten sagen, da er verschenkt wird. Zumindest macht er einen guten Eindruck.",2
"Mit somat war ich schon immer sehr zufrieden.Die Qualität ist einfach stimmig, der Geruch ist immer sehr angenehm frisch und das Geschirr glänzt wie neu, preislich ist es absolut im Rahmen. Insgesamt ist alles sehr stimmig und ich bleibe auf jeden Fall bei Somat!",0
Perfekter Kaffee to go Bescher. Hält auch sehr gut warm.,1
"Kamen schnell an, alles gut.",0
"Auch wenn wir mittlerweile meist Flüssigwaschmittel nutzen, so wird gelegentlich bei uns im Haus immer noch mit Waschpulver gewaschen. Ich erkenne zwar keine irgendwie geartete Logik dahinter, bin aber auch nicht dumm genug, dies zu hinterfragen.Dem Waschpulver liegt keine Dosierungshilfe bei, die wäre aber dann auch die Xte im Waschraum und damit nur unnötiger Plastikmüll. Bei Bedarf lässt sich diese aber kostenlos auf der Homepage von Ariel anfordern.Wie immer ist die Anzahl der möglichen Waschladungen nicht fix, sondern hängt von verschiedenen Faktoren ab. Nach rd. 30 Tagen kann ich aber auch nicht beurteilen, wie groß die Abweichung sein wird.Die Waschergebnisse sind wie erwartet sehr gut. Die Wäsche riecht angenehm frisch nach dem waschen ohne dabei übermäßig parfümiert zu wirken. Die Farbe bzw. Strahlkraft der Wäsche hat sich ebenfalls nicht verschlechtert. Waschmittelreste habe ich bislang weder in der Maschine noch an der Wäsche wahrgenommen.Insgesamt liefert Ariel das, was ich auch erwartet habe.5 von 5 Sternen",1
"Wir waschen schon seit Jahren mit Lenor und waren bisher immer zufrieden. Bei dieser Sorte ist es nicht anders. Das Waschpulver ist ergiebig, wäscht die Wäsche sauber und hat einen angenehme Geruch (ist natürlich Geschmackssache). Ich bin zufrieden und empfehle es gerne weiter.",1
"Ich bin von den Emsa Thermobechern einfach begeistert. Habe nun schon zwei 500ml Becher und nun auch noch einen 360ml Becher.Die Becher halten wirklich lange warm und dichten perfekt ab. Sehr praktisch finde ich, dass man den Verschluss sehr einfach zerlegen kann und die Reinigung somit kein Problem ist. Die Becher kommen alle paar Tage mal in die Geschirrspülmaschine und bleiben so auch langanhaltend sauber.Die Becher kommen bei uns nur für Warme Getränke zum Einsatz. Kälte hält der Becher allerdings noch länger. Hier sollte allerdings erwähnt werden, dass der Becher nicht für Kohlensäurehaltige Getränke geeignet ist. Aufgrund seiner Konstruktion dichtet die Kohlensäure den Becher noch weiter ab und er lässt sich nicht mehr öffnen. Es ist somit nicht möglich aus der Trinköffnung zu trinken. Zum Trinken müsste der Becher dann aufgeschraubt werden, was seine Funktion einschränkt.Der Becher bekommt von mir volle 5 Sterne und ich kann ihn nur jedem ans Herz legen. Die Preise schwanken hier immer wieder und es gibt öfter Rabattaktionen, also vielleicht ein bisschen den Preis verfolgen ;-)Und an Emsa, bringt doch bitte noch einen 750ml Becher auf den Markt!",0
"Hatte mit meinem neuen Geschirrspüler ähnliche Caps erhalten und festgestellt, dass es dieses Produkt im stationären Handel noch nicht zu kaufen gibt. Auf der Suche bin ich dann auf diese Caps mit einem guten Preis gestoßen. Reinigen sauber und ohne Rückstände. Test war erfolgreich.",1
Super Becher bin voll und ganz zufrieden.,2
"Wie stark der Unterschied von einer 0815 Isolierkanne zu einer THERMOS kanne sein kann.Nachdem der Preis mit rund 40euro doch etwas happig ist, hab ich lange mit mir selbst gehadert, da ich jedoch fast permanent im Freien arbeite, und heiße Getränke vor allem im Winter sehr zu schätzen weiß, habe ich mir die Kanne neulich gegönnt.Zum testen habe ich nur heißes Wasser eingefüllt und erst 24 Stunden später nachgesehen und es war noch immer mehr als heiß.Auch den praxistest hat sie mit Bravour bestanden, denn auch bei Eiseskälte am Arbeitsplatz, und quasi permanentem öffnen und schließen war der Tee bis zum Ende noch heiß, heiß heiß...Definitiv ihr Geld wert *beide Daumen hoch*",1
Mit dem Calgonit Power Gel sind wir sehr zufrieden. Ich finde es besser als die Tabs. Da es sich besser verteilt und keine Rückstünde zurück bleiben. Werde ich wieder bestellen.,1
Kaffee ist nach mehreren Stunden noch heiß und optisch macht er auch was her...,2
"Der Kaffebecher ist täglich in Gebrauch. Er hält zuverlässig dicht und warm. Nie wieder würde ich einen anderen Kaffeebecher bestellen. Die Reinigung ist in der Spülmaschine wirklich einfach und effektiv, da man den Deckel auseinander schrauben kann.",1
Das Produkt ist nicht ganz das was ich wollte aber nicht schlecht,0
Der Henkel nervt dann doch extremst... hatte ich mir etwas anders vorgestellt...Robust... bestimmt aber Dellen sind quasi seit erstbenutzung drin.. geht ziemlich leicht,0
Toller handlicher Becher. Hält den Kaffee ewig warm,0
Hält den Kaffee schön heiß und ist äußerst praktisch für unterwegs. Leicht zu reinigen. Top,0
Der Becher hat super Arbeit geleistet bis gestern:( Absturzsicher ist er leider nicht...,2
"Vorweg, der Mug erhält von mir 5*****.  Als mir der Mug zum testen angeboten wurde, habe ich direkt zugegriffen. Die Größe ist einfach perfekt für unsere Kaffeemaschinen im Office. Normalerweise muss ich mir immer eine normale Tasse unterstellen und danach fülle ich das dann in mein Thermos Becher um. Hier mit dieser tollen kompakten Variante entfällt dieses leidige Thema und genau deswegen ist der grandios. Für unterwegs wäre er mir zu klein, aber für das Büro ist der perfekt. Ob er wirklich 3h warm hält konnte ich bis jetzt nicht testen, da ich beim besten Willen keine 3h an einer Tasse Kaffee rum nuckel, aber 40min waren es locker und das hat gepasst. Auslaufsicher ist der Verschluss allemal und die Trinköffnung ist durchgehend, also man kann überall ansetzen und trinken. Reinigung ist einfach. Wer eine kleine hübsche Option für  das Office sucht kann hier beruhigt zugreifen.",0
"Nach dem Auspacken reinigte ich den Becher gründlich,was ich bei jedem Produkt empfehle, dass mit Lebensmittel/Getränken in Berührungkommt. wirkt hochwertig und qualitativ. Außerdem ist er auslaufdicht, was eine der wichtigsten Punkte bei Thermobechern etc. ist. Kaffee und Tee bleiben ausreichend lange warm. Ich wasche den Becher immer per Hand, wobei eine Reinigung auch per Geschirrspüler möglich sein wird.",2
"Wir haben die Becher nun seit 2 Monaten im Einsatz und sind von der Funktion des Bechers begeistert.Bei dem Preis hatte ich jedoch erwartet, dass die Farbe nicht so schnell abplatzt. Könnte ich hierfür eine Bewertung abgeben wären das klare 0 Punkte",1
Super mittel,2
"Ich weiß nicht ob es an der neuen Spülmaschine oder an den Tabs liegt, aber meine Gläser haben noch nie so geglänzt. Meine Mutter hat diese Tabs auch gekauft und konnte mein Empfinden bestätigen, ohne eine neue Spülmaschine zu haben.Das Geschirr fühlt sich ebenfalls toll an.Würde ich immer wieder kaufen. Super.",2
macht richtig sauber und im Sparabo alles gut,1
+Wärmeleistung hervorragend+Auslaufsicher OK (es darf nichts in der Tasche auf oder an den Deckel kommen geschweige denn die Kanne mit dem Deckel nach unten fallen)-Reinigung (selbst bei handwäsche blättert die Farbe nach einer Zeit ab nicht zu denken wie schnell eine Spülmaschine die Farbe entfernt...),2
Super Becher sehr stylisch,1
"Bin sehr zufrieden! Sauberes Geschirr, glänzende Gläser.... Easy Dosierung. Mein Lieblingsprodukt. Kaufe immer große Mengen im Sparabo.",0
"Im Blitzangebot habe ich mir mal diesen Reiniger zugelegt.Ich nutze immer ein 50°C oder das Auto Programm 50°C - 65°CDie Siemens Spülmaschine ist jetzt 14 Jahre alt, ich habe noch nie Irgendwelche Extra Reiniger benutzt.Warum auch wenn die Maschine nach dem Spülvorgang wieder Aussieht wie Neu ? Es sich nichts Fettig und Verklebt oder Schmierig Anfühlt ?Ich habe diesen Tab jetzt 3x Benutzt und konnte keinen Unterschied Feststellen, daher Zweifel ich solche Produkte immer etwas an und gebe daher auch nur 2 Sterne.Ich kann Genauso gut Extra einen Esslöffel Reinigungspulver in die Maschine geben anstatt diesen eher überteuerten Tab.Ich habe auch noch nie irgenwelche All in One Supertabs etc. benutzt, immer das Günstige Reinigungspulver, Klarspüler von Somat.Bisher macht die Maschine Tadellos ihren Dienst.Alle 2 Monate wird das Sieb Ordentlich Gereinigt, das wars.Maschine läuft.",2
