text,label
"Habe lange nach einem geeigneten Thermometer gesucht und auch oft schon Fehlkäufe gemacht... bei diesem ist alles anders, 100% Zufriedenheit. So zufrieden das ich die Familie damit auch versorgt habe, einschließlich Kinder.",0
Muss tatsächlich sagen das ich bisher keinen besseren Thermobecher hatte. Selbst der Deckel lässt sich zerlegen und reinigen.,0
"Die Farben sind eigenartig, was man unter schwarzblau versteht? Aber sonst erfüllen die Becher ihren Zweck.",0
Ich mag es. Es riecht gut und die Wäsche wird sauber. Es muss nicht immer teuer sein.,0
Tolle Reinigungskraft,0
Bin mehr als zufrieden. Selbst nach Defekt ohne Probleme Ersatzteil erhalten.,0
Läßt sich sehr gut halten. Hält über einen langen Zeitraum warm. Klare Kaufempfehlung.,0
Tolles Produkt gerne wieder.,0
Macht was sie soll . Bin zufrieden .,0
"Mittwoch das Produkt bestellt - Freitag geliefert. Wirklich einwandfrei.Habe sofort angefangen zu waschen und muss sagen, dass ich positiv überrascht bin. Alles sauber und der Duft gefällt mir auch sehr gut. Riecht sehr frisch und richtig sauber.",0
"Die Qualität dieser Tabs steht für mich an erster Stelle. Und die ist Spitze! Geschirr wird super sauber, keine Reste oder Kalkränder, so muss das sein. Wichtig ist mir aber auch der Preis pro Tab und auch der Verpackungsmüll. Und hier fährt man mit der 80 Stück Packung eindeutig am besten. Kauft man die kleineren Packungen wirds nicht nur teurer, sondern auch der Verpackungsmüll wird unnötig mehr.",0
"Für mich der beste Thermobecher auf dem Markt. 100% Auslaufsicher,lässt sich komplett auseinander nehmen zum reinigen und selbst nach 10 Std ist der Tee noch heiß!",0
"Ich mag es so sehr, dass es heiße Getränke für ungefähr 6 Stunden oder länger spart",0
Wir nutzen das Waschmittel schon einige Monate per Spar-Abo ohne Probleme und sind mit dem Ergebnis sehr zufrieden.,0
Tabs sind Super,0
Super gute Sauberkeit,0
"Der Travel Mug hat eine tolle Größe, liegt gut in der Hand und das Getränk bleibt sehr lange richtig heiß.",0
"Warmhaltebecher gibt es viele und ich besaß auch schon eingie davon. So gut, wie dieser hier war jedoch noch keiner.Zunächst einmal liegt der Becher durch seine gummierte Außenhaut sehr gut in der Hand und fühlt sich gut an. Das ist aus meiner Sicht schon einmal der Vorteil gegenüber einigen Konkurrenzprodukten, die eine blecherne, glatte und somit auch (z. B. bei Nässe) rutschige Oberfläche haben.Die Wärmeleistung ist erstklassig. Auch bei  sehr niedrigen Temperaturen hält der Becher wirklich beeindruckend lange die Wärme. Im Sommer widerum bleiben die Getränke lange Zeit schön kühl.Für mich ist eines der wichtigsten Kriterien die Möglichkeit zur Reinigung. Ich trinke viel Kaffee mit Milch. Gerade durch die Milch kommt es bei anderen Modellen immer wieder zu unangenehmen Gerüchen, da eine Reinigung im Bereich der Öffnungsmechanismen der meisten Anbieter eher schwierig ist.Hier ist die Reinigung absolut leicht machbar. Der Decker kann auseinandergeschraubt werden und ist somit wunderbar zu reinigen. Auch in der Spühlmaschine gibt eine keinerlei Probleme.Die Auslaufsicherheit ist ebenfalls ein Pluspunkt. Auch liegend ist bei uns bislang noch nie etwas ausgelaufen.Alles in allem einfach der beste Becher dieser Art, den ich bislang hatte.",0
Das kann man gut gebrauchen,0
"Schnelle Lieferung, gut verpackt. Für mich der beste Becher für unterwegs. Leicht während der Fahrt zu bedienen und durch den Verschluss sehr gut zu trinken. Das Getränk ist sehr gut isoliert.  Kleines Manko bei mir, der Verschluss. Bei meinen ersten Becher habe ich den oft benutzt, bis er irgendwann harkte und ohne Funktion war. Man kann den Verschluss bei der Fahrt offen lassen, wenn der Becher nicht umkippen kann, durch den hohen Deckel kann nichts überschwappen. Ganz klar, von mir eine Kaufempfehlung.",0
Die Kanne ist gut verarbeitet  und ist praktisch für die Arbeit,0
"Er ist 100% auslaufsicher und hält das Getränk sehr lange heiß. Man kann ihn auch in die Spülmaschine tun, was super praktisch ist. Wir benutzen nur diese Thermobecher von Emsa, weil‘s meiner Meinung nach die Besten sind.",0
Dafür das ist eine der top Marken ist ist das Spülergebnis auch nicht besser als bei so genannten no name Produkten und ich kann es ganz gut vergleichen gleich eine Nagel neue Spülmaschine habe,0
perfekte Termperatur über Stunden und zudem auslaufsicher. Perfekt.,0
mir gefällt der Duft....und das Waschergebniss ist prima,0
"Ein Thermobecher der hält was er verspricht!! Auslaufsicher, handlich, passt in die Konsole meines Autos. Einfaches trinken ohne verschütten. Geniale Thermoleistung. Morgens eingeschenkt, Nachmittags noch warm!! Kann ich nur weiter empfehlen!!",0
"Alles super, das Geschirr ist immer sauber, allerdings bleibt manchmal der Geruch von den tabs an dem Geschirr haften",0
"Nach nunmehr reichlich Gebrauch hier meine Erfahrungen mit diesem Becher.Ich bin im Außendienst tätig und bei Aldi, Tschibo und Co war nach dem ersten Kunden der Kaffee immer nur noch lau warm und schmeckte nach dem Becher. Dieser Travel Mug hält LANGE LANGE heiß und mir wird nie ein Rest zu kalt. Man muß eher aufpassen, daß man sich nach 2 Stunden nicht immer noch den Gaumen verbrennt. Der Geschmack bleibt dabei unverändert. Undichtigkeiten gab es nie und wenn man nach dem schließen den ""Ausguß"" leer trinkt tropft auch nix.Die Pflege ist einfach, da man den Deckel fast komplett auseinander nehmen und alles in der Spülmaschiene waschen kann.ABER:Bei meinem ersten Mug ist der innen liegende bewegliche Verschluss nach wenigen Tagen abgefallen. Der Austausch durch Amazon kein Problem. Bei meinem Zweiten ist nun nach sieben Monaten das gleiche Teil wieder abgefallen. Gut eine Woche nach Reklamation erhielt ich heute von EMSA eine Gutschein für einen Ersatzdeckel über  [...] (dort gibt es Ersatzteile für EMSA Produkte). Schön das das mit der Garantie so Problemlos funktioniert hat. Deswegen die 5 Sterne von mir und uneingeschränkte Empfehlung.Zur Überbrückung habe ich mir einfach einen Zweiten gekauft.",0
"Nach langer Suche, überzeugte mich schließlich ein unabhängiger Test verschiedenster Kaffeebecher bei der WDR-Service-Zeit!Nach knapp einem Jahr trat beim Verschlussmechanismus nun ein Defekt auf (kann bei in Serie produzierten Gegenständen  nunmal immer passieren, außerdem war der Becher auch fast täglich in Gebrauch!)Der Verkäufer (Drittanbieter bei amazon: bestsale24) war nun leider aber zwischenzeitlich insolvent und hielt es nicht für nötig, auf meine Kontaktaufnahme zu reagieren, um seiner Pflicht und gleichzeitig seinem Recht auf Ausbesserung nachzukommen.Amazon hat das Thema (ungewöhnlicher Weise) auch ziemlich schnell abgetan, so dass ich nun EMSA selber kontaktiert habe:Innerhalb nicht einmal einer Woche bekam ich eine überaus freundliche Rückmeldung und einen Gutschein für haushaltundgarten.de in Höhe der Kosten (inklusive Versandkosten) für das dort einzelnd angebotene Ersatzteil!Dies ist echter Kundenservice und vor allem ökologisch gesehen absolut zu befürworten!Die Alternative wäre gewsesen einen halb defekten (und wieder in Stand zu setzenden) Becher wegzuwerfen und einen neuen zu kaufen.Zum Produkt:Der Becher ist wie gesagt super!Er hält wirklich lange heiß, lässt sich (für einen Reisebecher) gut zerlegen und reinigen.Er ist sein Geld wert und ich würde ihn jederzeit wieder kaufen.Zukünftig werde ich häufiger einen Blick in die Produktpalette von EMSA werfen!",0
"Bestellung angekommen wie beschrieben,Lieferung wie vor programmiert. Ich sehr zufrieden.",0
"Die Pflege einer Spülmaschine ist das A und O, damit das Geschirr auch sauber rauskommt. Spültabs spielt natürlich auch eine große Rolle, die Finish Tabs benutzte ich schon sehr lange und bin auch sehr zufrieden. Werde es mir nach dieser großen Packung nach kaufen!",0
"Alles super, danke.",0
"Der Thermobecher hält, was er verspricht, Flüssigkeiten bleiben sehr lange heiß und man muss aufpassen, dass man sich nicht verbrennt. Außerdem ist er sehr gut abgedichtet. Insgesamt ein guter Kauf.",0
Passt in jeden Autoflaschenhalter und hält perfekt warm,0
"Benutze diese Becher schon längere Zeit. Ausschlaggebend war der Punkt, dass der Deckel hier gut zu säubern ist im Vergleich zu den meisten anderen Produkten. Somit sehr hygienisch.Was den Rest betrifft: liegt gut in der Hand, hält lange warm und ist optisch ansprechend. Klare Kaufempfehlung!",0
"Die Tabs tun wofür sie da sind: das Geschirr reinigen.Manchmal löst sich eine Tablette nicht ganz auf, was aber auch an meinem Geschirrspüler liegen könnte.Ansonsten bin ich sehr zufrieden mit der Leistung, vor allem bei dem Preis.",0
Ein sehr gutes Produkt.  Mfg.,0
"Wir haben die 360mL Version bereits seit 2 Jahren in beinahe taeglicher Nutzung.Sowohl Tee als auch Kaffee werden hier super lange heiss gehalten. Wenn man den Becher also befuellt und nach 1-2 Stunden durstig einen grossen Schluck nehmen will sollte man beachten, dass das Getraenk immernoch heiss ist und man sich schnell verbruehen kann(von aussen merkt man natuerlich nichts)Die Reinigung ist auch super einfach. Den Verschluss aufschrauben und die einzelnen Teile in die Geschirrspuelmaschine.Lediglich das trocknen wuerde ich der Luft ueberlassen und nicht mit Handtuechern angehen (wegen den Gummiringen; oder man entfernt diese auch wieder und zieht sie nach dem Trocknen wieder auf)Ich kann die Becher also wirklich nur empfehlen: handlich, sehen gut aus, guenstig, dicht(!!!) und sie erfuellen ihren Zweck.",0
"Beste Entscheidung überhaupt. Hab sie immer in meiner Schultasche. War zuerst skeptisch, weil alle anderen Doch das eine oder andere Mal einen Tropfen verloren haben, aber die nicht - immer dicht, an meinem am Morgen zubereiteten Tee kann ich mir mittags noch die Zunge verbrennen.Top!Kalthalten habe ich leider noch nicht getestet, da jetzt Tee-Zeit ist ^^",0
Tolle Ware zum Hammerpreis-schnelle Lieferung-immer wieder gerneVorratspack-ideal und toller PreisMacht das Geschirr total sauber-mann merkt die Qualität,0
"Moin🙂☕Der auslaufsichere BOBICON Edelstahl Coffee To Go Thermosbecher, mit 380 ml Fassungsvermögen, braucht sich hinter seinem seinem großen Markenbruder .... weder in Sachen Qualität, Verarbeitung, Funktionalität, Handhabung, Optik, noch Wärmespeicherung zu verstecken und steht diesem in nichts nach.👍🫖Ein herzliches Dankeschön, dass ich diesen tollen Becher, über Amazon Vine, zum Testen erhielt.😊☕Geliefert wurde der Becher, sehr schnell, unversehrt und sicher verpackt in einem stabilen, mit englischsprachigen Produktinformationen versehenen Karton.👍🫖Im Lieferumfang enthalten waren zusätzlich eine Reinigungsbürste samt Pinsel, sowie eine Anleitung, in verschiedenen Sprachen, u.a. auch in Deutsch.👍☕Beim Öffnen des Kartons gab es keine chemischen Duftüberraschungen.👍🫖Ob auf dem Becher nun die Marke BOBICON oder NEWDORA (letztere Marke steht auf dem Becher und der Umverpackung) steht, ist mir persönlich m. E. völlig wurscht.😀Für mich zählt, einzig und allein, die Qualität, die Verarbeitung, die Funktionalität, die Optik, dass der Becher in die Autohalterung passt, solange, wie es nötig ist, den Kaffee heiß, dieser keinen Aromaverlust erleidet und andere Getränke eben kalt hält!👍☕Diese o.g. Anforderungen erfüllt der Thermobecher bravourös👍🫖Die silberne Optik überzeugt und wirkt richtig elegant.👍☕Die Qualität ist absolut hochwertig & die Verarbeitung exzellent und ohne irgendeinen Mangel!👍🫖Die Gummierung an der Unterseite sorgt für einen sicheren Stand. Man kann den Becher schütteln, ohne dass irgendetwas ausläuft!👍 Ich würde ihn allerdings nicht dauerhaft liegendtransportieren.😉☕Der Kaffee schmeckt auch nach zwei Stunden noch und ist richtig heiß.👍 Der Thermobecher soll 5 Stunden lang ein Getränk heiß halten & 9 Stunden ein kaltes. 👍Gut, bei Kaffee klappt das bei mir nicht, der ist immer früher leer.😀Jedoch habe ich es einmal ausprobiert und den Kaffee 5 Stunden lang im Becher nicht angerührt.😉 Auch nach fünf Stunden war der Kaffee noch heiß.👍🫖Allerdings befülle ich den Thermobecher, bevor ich ihn mit Kaffee bestücke, immer vorher mit kochendem Wasser, für ca. 2 bis 3 Minuten.🙂Die Kaltgetränke bleiben ebenfalls über Stunden richtig kalt.👍☕Der Becher lässt sich wunderbar per Hand reinigen, ob mit oder ohne der mitgelieferten Bürste. Er darf allerdings auch in die Spülmaschine.👍Der Deckel lässt sich komplett auseinander nehmen und somit auch sehr leicht reinigen.👍🫖Er liegt wunderbar in der Hand und passt hervorragend in meine Becherhalterung im Auto.👍☕Per Druckknopf lässt sich der Deckel zum Trinken, einwandfrei öffnen und schließen.👍 Nachdem mir ein einziges Mal, bei einem anderen Becher mit gleichen Mechanismus, der gesamte Kaffee, sich in meiner Handtasche verteilte, weil ich vergessen habe,den Druckknopf zu schließen🙈🥴😁, achte ich da explizit drauf und drehe jedes Mal, bevor ich den Becher verstaue, diesen einfach einmal um😉... Vorzugsweise natürlich über der Spüle.🤣🫖Ein extra Sternchen⭐ hat sich der Becher verdient, weil mit seinem Fassungsvermögen von 380 ml, exakt die Menge Latte Macchiato hineinpasst, die in meiner Saeco Gran Aroma eingestellt ist; heißt, ich muss an meiner Gran Aroma nichts verstellen! Perfekt!👍☕Am Preis von 15,99 €, zum Zeitpunkt meiner Rezension, gibt es nach meiner Meinung, nichts zu meckern oder zu beanstanden. Ich finde das Preis-Leistungsverhältnis absolut fair und stimmig.👍✨ Lange Rede - kurzer Sinn, mir gefällt der Becher in seiner schlanken, eleganten Optik, seiner Funktionalität, und sämtlichen oben genannten positiven Produkteigenschaften, ausgezeichnet gut und ich wurde sehr positiv überrascht.👍 Deshalb überzeugte fünf Sterne ⭐⭐⭐⭐⭐ und eine  💯-prozentige Kaufempfehlung.👍✨✨ Ich freue mich, wenn meine Rezension hilfreich für eure Kaufentscheidung ist und ich bedanke mich ganz herzlich fürs Lesen.🙂",0
"Für kurze Zeit ok, im Auto warm trinken geht super aber nach 2-3 Stunden low warm",0
"Der Becher hält, was er verspricht. Ich habe mir an meinen Kaffee selbst 2h nach dem Einfüllen noch die Zunge verbrannt.",0
"Wir nutzen das ""Weißer Riese Universal Pulver, Vollwaschmittel"" schon länger und sind zufrieden damit, denn es handelt sich um eine preiswerte Alternative zu anderen Marken-Waschmitteln. Das Waschpulver lässt sich gut dosieren, es reinigt unsere Wäsche sehr gut (hartnäckige Flecken müssen natürlich trotzdem vorbehandelt werden) und die Wäsche kommt frisch, aber nicht übertrieben duftend aus der Waschmaschine. Da wir das ""Weißer Riese Universal Pulver, Vollwaschmittel auch weiterhin nutzen werden, kann ich es definitiv weiterempfehlen und vergebe verdiente 4 Sterne.",0
Nach dem Waschgang ist die Wäsche tiefenrein gewaschen. Außerdem riecht die Wäsche angenehm.,0
"Wir sind begeistert! Diese Becher haben einen guten Deckelmechanismus, sodass man sie auseinander gebaut in die Spülmaschine stecken kann, und hinterher wirklich alles sauber ist. Sie sind außerdem dicht, plörren nicht beim trinken, wie so manch anderer ... lassen sich mit einer Hand öffnen und schließen und durch die Gummi-Umrandung kann man sie auch gut halten, sogar mit kleinen Händen (meine Kids benutzen die in der Schule).Einziger Kritikpunkt: Die Deckel wieder anzuschrauben nach dem Befüllen ist echt hakelig, bei allen vier Bechern, die wir haben. Es klappt dann schon, hält auch dicht, aber manchmal dauert es echt, bis sich das Gewinde mal nicht verhakt, auch wenn man bewusst ganz gerade schraubt.",0
"Das Preis Leistungsverhältnis ist einfach super! Wir sind ein 5 Personen Haushalt, und da fällt eine menge Wäsche an, das Weißer Riese Kraft Pulver kann ich jeden nur weiter empfehlen es tut das was es soll, saubere Wäsche am Ende.",0
Ich bin sehr zufrieden mit dem Auslaufschutz und der leichten Reinigung und der Warmhaltung.  Sehr zu empfehlen.,0
"Genau das was ich gesucht habe. Große ist fantastisch. Man kann den Becher ohne Probleme in Taschen verstauen. Ich persönlich stelle ihn aber nur aufrecht hin. Sicher ist sicher.Fassungsvermögen ist wie angegeben.Die gummihülle (die dann auch die Farbe des Bechers darstellt) gibt dem Becher einen guten Halt in der Hand. So hat man nicht das Gefühl, dass der bald runter fällt.Tatsächlich muss man aufpassen, dass man die Getränke, wenn sie heiß eingefüllt werden, nicht sofort trinkt. Sonst verbrennt man sich ;)Habe bisher nicht erlebt, dass ein Becher die Getränke so lange heiß gehalten hat. Sehr gutDer Becher ist nun seit 6 Monaten in meiner Nutzung, fast täglich",0
"Hab den Becher auf Empfehlung meiner Freundin bestellt, nachdem mir ein anderer komplett ausgelaufen ist.Wir hatten den Becher an Vatertag dabei, als es ca. 25 Grad hatte und hatten darin selbstgemachte Bowle. Die Bowle war wirklich nach einigen Stunden noch richtig kalt! Mit Kaffee umgekehrt dasselbe gute Ergebnis, hält der Becher wirklich lange heiß :)",0
