text,label
Zunächst mal ist das Design wirklich gelungen. Das Handling ist auch sehr gut. Jetzt zur Reinigung. Den Becher selber reinige ich von Hand. Funktioniert gut. Den auseinander geschraubten Deckel lasse ich in heißem Wasser ca. 15 Minuten liegen und bewege ihn ab und zu darin. Beim anschließenden Trocknen hat sich ein Fön dabei sehr bewährt. Fehlt noch der Langzeittest. Ich werde berichten.,0
"Schnelle Lieferung,  super Preis,  Tabs lösen sich gut auf, auch bei niedriger Temperatur,empfehlenswert",0
Der Becher macht einen sehr robusten Eindruck und auch die Qualität scheint gut zu sein,0
"Der Thermosbecher ist super, kann ich nur empfehlen.",0
"Kaltes Wasser mit Eiswürfel gehören für mich im Sommer dazu.Der Thermosbecher ohne Deckel stelle ich für eine Stunde in die Kühltruhe. Dann rausnehmen, zwei dicke Eiswürfel rein, Wasser drauf gießen, Deckel zu machen, fertig! Unterwegs bleibt das Wasser damit eisgekühlt und der Becher leckt nicht.Bei kohlensäurehaltigen Getränken bitte vorsichtiger sein, wenn das Knöpfle in der Mitte gedrückt wird, um Druck aus dem Behälter zu lassen.Diese riesige Größe ist auch genial. Der Preis war sehr günstig.Extrem empfehlenswert für Menschen die unterwegs auf kalte Getränke stehen !",0
"Das ist mittlerweile mein 3. Thermobecher dieser Marke und ich bin wie immer zufrieden. Wenn man vorher heißes Wasser einfüllt, bevor man ca 5-10 Minuten später das eigentliche Getränke hineinfüllt, bleibt es sogar noch länger heiß.",0
Hält super lange heiß-warm!,0
"Sieht schick aus und hält was er verspricht. Super Kundendienst, alles bestens!",0
"Ich kaufte diesen Becher schon alleine wegen der Optik. Er gefällt mir wirklich sehr gut.Darüber hinaus ist er wirklich durchdacht konstruiert. Der Verschluss arbeitet einwandfrei und hält den Inhalt dort wo er sein soll.Wie lange ein Getränk darin heiß bleibt kann ich nicht so genau sagen, denn ich trinke meine Getränke aus dem Becher und warte nicht darauf ob es nicht doch irgendwann kalt wird. Aber wenige Stunden sind eindeutig kein Problem. Mit einem Fassungsvermögen von einem knappen halben Liter ist das dann auch eine ordentliche Menge die man da abfüllen kann.Wer also einen ordentlichen Thermobecher sucht der auch noch gut ausschaut, liegt hier richtig.",0
Wir verwenden seit über 2 Jahren nur Tabs von Finish und sind bis heute immer zufrieden gewesen.,0
Macht sein Job sehr gut,0
Sehr guter Thermobecher der lange warm hält. Absolut auslaufsicher und leicht zu reinigen. Man kann alle Teile auseinander schrauben was ich sehr hygienisch finde. Vollkommen zufrieden,0
"Ich glaube meinen ersten Travel Mag habe ich vor gut vier Jahren gekauft.Ich habe meinen Becher nicht kalt genutzt nur warm bis jetzt und kann sagen, sieben Stunden hält der Kaffee warm. Ok, der Geschmack geht mit der Zeit verloren, aber er ist noch richtig war,Die Reinigung ist aus meiner Sicht auch kein Thema, nach ein paar Jahren zeichnet sich am Rand schon was Dunkles ab, aber gut der Becher hat dann auch mehr als gute Dienste geleistet.Ich bin so überzeugt, dass ich diesen Becher auch gern verschenke. Kaufen würde ich die 0,5 L Variante bei bis zu 20 Euro und die 0,36 L Variante bis 14 Euro.Ich kann nur sagen, dieser Becher macht glücklich und ist ein purer Erfolg. Bei mir ist ein Becher noch nie ausgelaufen, weil er undicht war, Benutzerfehler war, wenn die Ursache: Druckknopf noch nicht geschlossen oder nicht richtig zugedreht.Der Becher war bis jetzt immer dicht.",0
"Geschirr glänzt und ist trocken.Natürlich muss man beim Kurzprogramm den Tab auf den Boden legen, keinesfalls ins Geschirrspülmittelfach.",0
"Einfach super. Ich habe mehrere unterschiedliche Kaffebecher gekauft und der ist der beste. Top! Mann kann es gut zuschließen, einfach zu öffnen, macht die Nase nicht dreckig wenn du trinkst daraus und ich habe es auch für kaltes Wasser das bleibt lange kalt. Bin ganz zufrieden.",0
Hält lange warm und ist immer dicht.,0
Schnelle Lieferung. Einfacher Umgang. Wäscht sauber. Riecht gut.,0
Robuste tolle Flasche! Hält extrem lange warm. Morgens Tee gemacht und Abends nach der Arbeit im Winter noch gut heiß !Top 5*,0
Sehr gute Qualität.  Ein Tabs und das Geschirr ist sehr sauber ohne noch nach zu arbeiten wie es bei einigen Produkten ist.Kann ich nur weiterempfehlen.,0
"Ich versuche alles aus.Auch bei Thermobechern habe ich immer wieder versucht zu sparen und die günstigeren Varianten zu kaufen. Ergebnis: viele Billigartikel im Schrank, keiner hält was es verspricht. Dieses Jahr haben wir alle Becher weggeworfen und nur noch diesen.",0
Alles bestens!,0
"Da wir immer mal die Pods wechseln, haben wir bei dem Angebot direkt zugeschlagen. Nehmen sich von der Funktionsweise und reinigungskraft nichts zu den anderen Marken",0
Sehr schnelle Lieferung.Keine Probleme.Besser nicht zu wünschen.,0
"Die Finish-Tabs, haben für mich die perfektes Preis-Leistungs-Verhältnis",0
"Mit Ariel bin ich grundsätzlich zufrieden. Da wir ein Baby im Haushalt haben, wollte ich aber ein Waschmittel mit wenig Duftstofen.Ariel Professional erfüllt dies. Die Reinigungswirkung ist sehr gut. Die Wäsche riecht nach dem Trocken neutral im positiven Sinne....also einfach sauber ohne in eine bestimmte Duftrichtig zu tendieren.Daher ist es auch gut für bspw. Stoffservietten geeignet. Hier mächte man ja beim Essen nicht unbedigt einen ""Alpenveillchen"" Dutft oder Ähnliches...",0
Es gibt keinen besseren Kaffeebecher als diesen.Einziges Manko: die Deckel sind im Vergleich zum Kauf eines kompletten Bechers sehr teuer und dies ist daher nicht rentabel.Habe bei einem Deckel eines Becher den Teegeschmack nicht mehr entfernen können und daher ist er für Kaffee unbrauchbar geworden. Einen Ersatzdeckel für 15 Euro fand ich im Verhältnis zu einem kompletten Becher zu teuer.,0
"Diese Thermosflasche erfüllt, was sie verspricht: Sie hält die Wärme tatsächlich 24 Stunden. Der Tee zum Beispiel hat gute Trinktemperatur. Richtig heiß ist er natürlich nicht mehr; das ist ja rein physikalisch nicht möglich.Auslaufen tut auch nichts. Die Flasche ist absolut dicht.Von meiner Seite aus eine absolute Kaufempfehlung für diese Thermosflasche mit der optimalen Füllmenge von 1,2 Liter.",0
Das Getränk bleibt sehr lang richtig heiß.,0
"Ich liebe diesen Thermosbecher. Für Kaltgetränke habe ich ihn noch nie verwendet. Aber Tee und Kaffee bleiben sehr lange heiß. Da ich so von ihm überzeugt bin, wird er dieses Jahr zu Weihnachten verschenkt.Ich würde den Emsa Travel Mug jederzeit weiterempfehlen!",0
"Ich habe auf Grund der positiven Bewertungen diese Thermoskanne gekauft und bin tolal begeistert. Sie hält alles was sie verspricht: sie ist absolut dicht, und hält über 24h heißes Wasser bereit. Ich habe sie mit 1,2 Liter gekauft und habe sie bei der Arbeit, im Urlaub und beim Wandern dabei.Schraubdeckel funktioniert einwandfrei und integrierter Trinkbecher schließt gut. Schönes Design. Der etwas höhere Preis ist absolut berechtigt, ich habe bisher keine Thermoskanne gehabt die mit dieser mithalten konnte.Ganz klare Kaufempfehlung !!!",0
Habe diese Spülmaschinentabs am PrimeDay bestellt zum absoluten Top Preis.Diese Tabs sorgen für gründliche Reinigung des Geschirrs und hinterlassen keine Rückstände.Kein Vergleich zu den billigen Tabs.,0
Ich liebe ihn 😍,0
"Die Reinigungstabs für den Geschirrspüler sind Spitze  Die Verhmutzungen und Fettablagerungen werden gelöst Der Geschirrspüler sieht innen wie neu aus und es riecht wieder frisch  Das schöne daran ist, man kann sie zu einem normalen Spülprogramm zugeben ohne ein eigenen Durchlauf zu startdn",0
Sehr schöne waschmittel und preisgünstig,0
"Die Maschine benötigt weiterhin Salz, ansonsten reinigen die Tabs einwandfrei. 500 Stück haben bei einem 4 Personenhaushalt ca. 19 Monate gehalten. Kein einziger Tab aus der Kiste war zerbrochen. Jeder einzelne in Folie verpackt. Die zweite Kiste habe ich bereits bestellt.",0
"Ich Im allgemeinen Liebe Lenor & dieses Waschpulver hat es auch bestätigt das Lenor die Nummer 1 ist Im Thema Frische Gut Riechende Kleidung im Kleiderschrank & während die volle Waschmaschine Läuft, Duftet der Lenor Duft schon aus der Waschmaschine raus",0
"Ich habe einen Becher gesucht, wo der Kaffee nicht stundenlang ultra heiß bleibt. Er bleibt warm und ist schnell trinkfertig. Der Becher ist auslaufsicher und optisch ein Hingucker. Zudem passt die Größe perfekt in den Getränkehalter des Auto’s.Der Deckel kann einfach auseinandergenommen werden, somit auch perfekt gereinigt werden.Bin überglücklich.",0
Richtig gute Kanne. Bombenprodukt!!!!!Hält dicht und macht das was sie soll hervorragend. Und das Design ist auch Klasse! Note******1******,0
"Weisser Riese gibt's tatsächlich schon seit über 50 Jahren und ich kann mich an die Werbung mit der langen Wäscheleine noch sehr gut erinnern, obwohl ich die das letzte Mal als Kind gesehen haben müsste.Deshalb ist es auch nicht verwunderlich dass mir das Pulver bereits bekannt ist. Meine Mutter hat ab und zu Mal damit gewaschen und ich ebenso.Die Wäsche duftet mit weisser Riese immer typisch nach ""frisch gewaschen"" und sie wird immer sauber und weiss. Da weisser Riese einen Aufheller enthält sollte man damit niemals buntes waschen.",0
"Absolut empfehlenswert, ich habe meinen Becher schon länger und bin begeistert, er läuft wirklich nicht aus, hält sehr lange warm, ist gut zu benutzen und passt in den Getränkehalter. Die Reinigung ist völlig unproblematisch.Ich habe diesen hier verschenkt an jemanden, der meinen Becher immer so toll fand.",0
Der Becher ist formschön und auslaufsicher. Die Wärmeleistung kann ich noch nicht beurteilen,0
"Die Größe passt, auslaufsicherer als die meisten Thermoskannen und auch gut, was die Hitzespeicherung angeht. Wenn der Inhalt zu lange drinnen war muss sie halt mal in Waschmaschine und kann nicht nur schnell per Hand gewaschen werden, da das vorherige Getränk noch sonst zu schmecken ist, aber damit kann sicherlich jeder Leben :)",0
"Ich bin sehr zufrieden mit dem Becher. Habe gleich zwei, auch für meinen Freund gekauft. Tut das, wofür gemacht ist, hält sehr lange die Getränke warm und läuft nicht aus. Das einzige ist, dass etwas schwer im Hand ist, aber trotzdem zu empfehlen.",0
"Schnelle Lieferung, gut verpackt. Für mich der beste Becher für unterwegs. Leicht während der Fahrt zu bedienen und durch den Verschluss sehr gut zu trinken. Das Getränk ist sehr gut isoliert.  Kleines Manko bei mir, der Verschluss. Bei meinen ersten Becher habe ich den oft benutzt, bis er irgendwann harkte und ohne Funktion war. Man kann den Verschluss bei der Fahrt offen lassen, wenn der Becher nicht umkippen kann, durch den hohen Deckel kann nichts überschwappen. Ganz klar, von mir eine Kaufempfehlung.",0
"Gutes Teil, sehr zufrieden",0
"Wir hatten schon mehrere Isobecher. Aber immer wieder gab es Probleme mit den Dichtungen oder man konnte daraus nicht wirklich was trinken usw....Und als auch als Nicht Kaffeejunkie kann ich dieses Produkt wärmstens empfehlen.Der Tee ist heiß. Man kann den konsumieren ohne, dass man seine Klamotten bekleckert. Und das wichtigste überhaupt, es gibt keine böse Überraschung in deinem Rucksack, auch wenn du hinter einem Bus herlaufen musst. Die Dinger sitzen bombenfest.Einfach Extraklasse. Absolute Kaufempfehlung.",0
"Diese All in One Spülmaschinentabs von Somat überzeugen mich in allen Bereichen.Zunächst sei gesagt, dass ich die Vorteilspackung super praktisch finde. Zum einen weil man sie sowieso irgendwann brauchen wird und zum Anderen, weil man einfach enorm viel spart.Bei uns läuft ca. jeden zweiten Tag die Spülmaschine - das heißt wir haben mit dieser Packung erstmal 200 Tage, also 6-7 Monate, Ruhe und müssen uns nicht um den Kauf neuer Spülmaschinentabs kümmern.Was die Leistung angeht, leisten die Tabs genau das, was man von Spülmaschinentabs erwartet. Die All in One Tabs entfernen alles an gängigem Schmutz. Sie haben neben der normalen Reinigungsfunktion auch eine Klarspüler- und Salzfunktion. Das sorgt dafür, dass insbesondere Gläser sauber und glänzend aus der Spülmaschine kommen. Wir spülen immer im Eco Waschgang und haben nie Probleme mit Restrückständen.Mit Produkten von Discountern haben wir uns schon das eine oder andere Mal geärgert, so dass wir hier gerne auf das Markenprodukt zurückgreifen.Außerdem hat das Geschirr danach einen angenehm frischen und nicht penetranten Geruch. Das gibt einem irgendwie noch zusätzlich das Gefühl von Sauberkeit.Wir empfehlen die All in One Tabs von Somat und insbesondere empfehlen wir den Kauf einer Vorteilspackung (100 oder 150 Stück).",0
Tolle Größe! Sieht toll aus,0
"Wir haben die Tabs für einen Test erhalten und diese jetzt ausgiebig getestet.Die Tabs kommen in einer ansprechenden Verpackung welche einen hochwertigen Eindruck vermittelt obwohl es ""nur"" ein Beutel ist. Auf der Verpackung wird alles sehr gut erklärt und die Stärken des Produkts deutlich hervor gehoben.Ich kann schon einmal vorweg nehmen das die Produktversprechen hier wirklich gehalten werden.Wir nutzen die Tabs in unserer Premiere Spülmaschine die eher zu den Einsteigergeräten gehört und sehr wählerisch ist was Tabs angeht das sie ein gutes - sehr gutes Ergebnis erzielt in Verbindung mit unserer hohen Wasserhärte von 14dH.Wir haben schon sehr viele Tabs auf dem Markt probiert und viele haben kein gutes Ergebnis erzielt was aber definitiv an der Maschine liegt da unsere alte Siemens Maschine mit allen Tabs super Ergebnisse erzielte. Aber genug davon.Die Tabs sind bestehen aus drei Kammern welche durch eine wasserlösliche Folie zusammengehalten werden und sind nicht zusätzlich verpackt was ich schon einmal sehr gut finde.Die Tabs werden wie üblich einfach ins entsprechende Fach gelegt was sich dann während des Spülvorgangs öffnet. Klarspüler oder Salz verwenden wir nicht zusätzlich da unsere Maschine damit einen Schleier auf dem Geschirr hinterlässt obwohl richtig eingestellt.Die Spülergebnisse waren bisher durch die Bank absolut top. Egal ob eine Lasagne Form mit eingebrannten Rückständen, Kuchenformen oder öliges und fettiges Geschirr. Alles wurde super sauber und glänzt ohne einen Schleier auf dem Geschirr/Besteck. Auch die Maschine sieht aus wie neu von innen.  Wenn man die Maschine öffnet ist alles schon trocken (bis auf Kunststoff was aber eher mit der Physik zu tun hat) und es kommt einem ein angenehmer Duft entgegen.Nach vielen getesteten Tabs nutzen wir im Normalfall die Alio Tabs von Aldi Süd mit welchen wir auch sehr zufrieden sind. Diese werden aber was die Leistung angeht von den Finish geschlagen. Das Ergebnis ist noch einmal besser auch wenn es nicht gravierend ist.Auch wenn die Leistung des Produkts absolut top ist gibt es einen kleinen Wehrmutstropfen und das ist für uns der Preis. Wo ich aktuell mit den Alio Tabs 7 Cent pro Durchgang zahle liegen die Finish bei 24 Cent. Aber das ist ein Thema welches meiner Meinung nach jeder für sich selbst entscheiden sollte weshalb es hier keinen Abzug gibt.Wer immer noch nach sehr guten Tabs sucht und bisher Probleme hatte sollte diese hier auf jeden Fall einmal ausprobieren. Von uns gibt es eine absolute Kaufempfehlung .",0
Der Kaffee hält mehrere Stunden warm.Fantastisch. Auch das Design ist sehr schön.Voll und ganz zufrieden,0
Es wurde schnell geliefert. Ansonsten halt ein Markenprodukt.,0
"Hält super lange den Tee warm, man verbrennt sich fast den Mund. Wir haben diesen Becher in zwei Größen , die Kinder nehmen darin  Tee zur Schule mit. Es kam vor, dass der Becher nicht richtig geschlossen war und auslief. Am besten dreht man ihn zur Probe immer einmal kurz über dem Waschbecken um. Top Becher, gut zu reinigen, hält lange warm.",0
"Hervorragend! Wer schon mal ein Produkt von WMF hatte, der wird wissen, wie stabil und wertig diese verarbeitet und wie langlebig diese sind. Der Thermobecher macht keine Ausnahme und wartet mit wirklich durchdachten Funktionen auf. Für mich, der ich gerne frühmorgens auf meiner dreiviertelstündigen Autofahrt zur Arbeit noch einen Kaffee trinke, ist der Becher inzwischen zu einem treuen und unersetzlichen Begleiter geworden:Die meisten herkömmlichen Warmhaltebecher muß man per Schraubverschluß öffnen, das entfällt hier: ein Daumendruck und man kann trinken! Auch die lästige Sucherei im dunklen Auto nach der Trinköffnung entfällt nun: einfach an den Mund ansetzen, fertig. Ich muß ehrlich sagen: dieses 360° - Gimmick gefällt mir am allerbesten und erscheint mir auch am nützlichsten.Dazu kommt die absolut stylische, wertige und stabile Verarbeitung, dies alles in Relation zu dem wirklich schmalen Preis von noch nicht mal € 20,-: was bitte will man mehr?! Die beworbene Warmhaltezeit von acht Stunden habe ich noch nicht bewußt ausgereizt, wie oben erklärt. Ich hatte an einem kurzen Freitag letztlich aber mal einen Rest Kaffee übrig, der war beim Auskippen in der Spüle zu Hause tatsächlich noch lauwarm … das nach rund acht Stunden.Mein Fazit: volle fünf Sterne, hier stimmt einfach alles!",0
"Ich bin mit diesen Spültabs sehr zufrieden, es sind die besten, die ich bisher ausprobiert habe. Preis-Leistung stimmt auch, daher kann ich sie empfehlen.",0
"Unser lieblings To Go Becher! Ob im Auto, auf dem Spielplatz oder auf dem Feld unser Caffè ist immer heiß ♨ über mehrere Stunden wird er nur minimal kälter.Der Deckel wird sicher aufgeschraubt und hält fest, die Lasche um die Trinköffnung zu nutzen ist fest (nicht für kinder geeignet meiner Meinungen nach) halt aber Bomben fest. Der Trinkfluss ist angenehm, nicht zu viel, nicht zu wenig! Wir werden unsere Sammlung erweitern 👍",0
"Meiner Meinung nach die besten Tabs. Ich habe jetzt schon viele Tabs aus verschiedenen Discounter ausprobiert. Aber keine kommen an diese Tabs dran. Egal welche Verschmutzungen ich haben diese Tabs machen sie sauber. Und das ganz ohne vorspülen. Ich denke das kommt auch immer auf den Geschirrspüler an, aber wir haben auch nur ein Standard gerät von Siemens. Mir kommt nichts mehr anderes ins Haus.",0
Bin begeistert. Absolut zu empfehlen. Alle Tabs sind in Ordnung. Keine Bruchware dabei. Macht das Geschirr perfekt sauber und die Gläser glänzen. Was will man mehr.,0
"Genau die richtige Grösse, hält wirklich lange heiß oder kühl. klasse Handhabe",0
"Der Becher hält Getränke lange warm oder kalt, lässt sich gut halten und läuft nicht aus. Auch die Reinigung ist unproblematisch möglich. Klare Empfehlung meinerseits.",0
"Hübscher, eleganter Becher. Liegt gut in der Hand. Der Deckel lässt sich durch drücken sehr leicht auf- und zu machen.Für mich der perfekte Begleiter auf Arbeit, hält den Tee schön warm.",0
Super für den Kaffee zum mitnehmen,0
"Ich habe mittlerweile vier dieser Isolierbecher und bin von jedem einzelnen absolut begeistert.Die Qualität der Becher ist perfekt, sie sehen gut aus, sie tropfen nicht beim trinken und sie isolieren extrem gut.Weiterer Pluspunkt ist, dass die Becher auch in die Spülmaschine gegeben werden können.Zur Isolation kann ich nur sagen, dass ich noch nie einen besseren Thermobecher besessen habe. Wenn man Kaffee oder Tee wirklich nehezu kochend heiß hinein füllt, ist er auch Stunden später noch heiß und schmeckt wie frisch aufgebrüht.Dies sollte man beachten, bevor man einen großzügigen Schluck nimmt oder den Becher Kindern mitgibt. Am besten ist es, den Inhalt nicht ganz heiß hinein zu füllen.Weiterhin überzeugt mich, dass man zum trinken nicht an dem Becher drehen muss oder etwas aufschieben muss, sondern lediglich einen Knopf in der Deckelmitte drücken muss, um zu trinken.Auch die Reinigung und das auseinandernehmen und zusammenbauen ist sehr einfach.Was für mich aber am wichtigsten ist: die Becher sind auch nach sehr langem Gebrauch noch voll funktionsfähig und vollkommen Dicht.Man kann die Becher getrost in einen Rucksack packen und muss keine Angst haben, dass sie auslaufen, sobald der Rucksack ein wenig geschüttelt wird oder der Becher umkippt.Die Thermobecher von Emsa sind jedem zu empfehlen und jeden einzelnen Cent wert.Auch von Feunden, von denen viele diese Becher haben, habe ich noch nie etwas schlechtes über sie gehört.Eine ganz klare Kaufempfehlung.",0
Ich benutze es ohne Probleme seit ich es bekommen habe und bin sehr zufrieden.  mein Geld wert.  Bisher ist er noch nie ausgelaufen und der Kaffee bleibt lange heiß.,0
"In diesem Thermobecher bleiben heiße Getränke stundenlang heiß. Bei Tee empfiehlt es sich, ihn etwas länger offen stehenzulassen, da er ansonsten kochendheiss bleibt.",0
"Sehr zufrieden, probiere immer wieder was neues , danach komme ich zurück ru Persil",0
"Ein toller Kaffebecher. Bin begeistert wie lange er Getränke heiß ♨ hält.Ich habe die wahrhaft richtige Entscheidung getroffen.Nichts läuft aus, und liegt bequem in der Hand ✋. Klare Kaufempfehlung",0
Der Becher erfüllt alle Kriterien. Einfach genial. Ich benutze ihn auf lange Autofahrten und habe jetzt immer heißen Kaffee. Wärmeleistung top,0
Schöner Thermobecher. Mit EMSA kann man nichts verkehrt machen.,0
"Super Kaffeebehälter! Der travel mug hält zu hundert Prozent dicht, ist top verarbeitet und auch das Trinksystem mit dem Druckknopf funktioniert hervorragend. Allein die Wärmeisolation könnte besser sein (nach ca. 5 Stunden ist der Kaffee fast kalt) Aber im Großen und Ganzen ein top Produkt!!",0
Preis für Qualität empfehle ich,0
sehr zufrieden.,0
Für mich die besten Tabs für die Spülmaschine.Im Angebot um 50% billiger als Ladenpreise.Super Produkt,0
"Hab den becher für meinen Mann gekauft. Der Kaffee bleibt über mehrere Stunden sehr heiss. Nach 3 Stunden hat er sich noch fast den Mund verbrannt. Leider bleibt immer ein kleiner Rest drinnen, der erst beimDeckel abnehmen raus kommt. Der Becher ist auch stabil. Hat schon einige stürze überlebt.",0
"Diese Pods, oder wie sie bei Spee heißen Caps in der Sorte Color 3+1 sind die ersten Caps dieser marke und gehen in den direkten Vergleich zu den Ariel Pods die wir ansonsten verwenden. Spee weißt hier extra darauf hin dass man die Pods/Caps zuerst in die Maschine gibt und diese ganz hinten in die Trommel. So erreicht man auch bei niederen Grad eine komplette Auflösung, keine Rückstände auf Wäsche oder in der Maschine. Wir waschen das meiste mit 30 Grad Energiesparend und hier gab es noch kein Problem mit Rückständen oder Resten. Die Reinigungswirkung ist sehr gut, bis jetzt ging alles an Flecken raus das raus musste. Bei hartnäckigem Schmutz muss auch hier vorbehandelt werden. Den Geruch finden wir angenehm. Nicht aufdringlich Parfümiert oder störend, angenehm, aber trotzdem ein ""sauberer"" Geruch. 3 Mittel sind in 3 Kammern eingearbeitet.Es gibt keinen Grund diesem Produkt etwas abzusprechen, die Waschmittelbranche entwickelt sich laufend weiter und hier scheint Henkel alles Richtig zu machen.",0
".. für warme als auch kalte Getränke. Bisher Auslaufsicher! Wer lange was von der Lackierung haben möchte, sollte besser von Hand spülen :)",0
"Ich habe bereits eine dieser Trinkbecher und bin nach wie vor begeistert.Auslaufsicherung, Wärmeleistung bis zu 8 Std.Robuste VerarbeitungJammern auf hohem Niveau: den 2. habe ich bestellt weil der Kaffeegeruch sich dann doch ""reinfrisst""",0
Der Beschenkte hat sich sehr gefreut,0
"Mir gefällt es, ich bin mit dem preis und der Qualität zufrieden",0
"Hält super lange warm in Gebäuden und wird auch im Winter zum Transport benutzt. Ca. 20 min Arbeitsweg mit dem Fahrrad macht nichts aus. Durch die Schicht kann man den Kaffee nicht immer leer trinken. Er bleibt aber lange auf Temperatur.Für Outdoor ist er nicht gut, weil er nicht robust genug ist. Das ist aber Jammern auf hohem Niveau.",0
"gegenüber dem Testsieger von Emsa, den ich mir vorher gekauft habe, klarer Favorit. Bleibt sehr viel länger heiß und die Form ist schöner.",0
Leicht zu öffnen,0
"Hallo ich bin sehr zufrieden am vorrigen Abend richte ich mir meine Jause für den nächsten Tag her, mag natürlich um diese Jahreszeit einen heißen Tee. Nächsten Tag ist er immer noch Heiss ich bin sehr zufrieden würde weiterempfehlen mfg.",0
"Empfehlenswert. Funktioniert hervorragend. Am Besten, man kann diese Tabs im Waschung mit rein legen",0
Schöner Glanz - mein Kaffee ist nun toll verpackt - Empfehlung !!! 1A. trinken kann man gut daraus und die Bedienung is super einfach.,0
"Nachdem ich durch etliche Thermobecher nass geworden bin, mich verbrannt habe oder eiskalten Tee getrunken habe bin ich durch eine Empfehlung auf diesen Becher gestoßen und möchte ihn nie wieder missen.Der Preis ist für einen Becher dieser Größe in einem angemessenen Rahmen, wenn er seinen Zweck erfüllt und das tut dieser definitiv.POSITIV- angemessener Preis- Temperatur über Zeit - ich kann mir morgens genüsslich einen Tee machen und muss in der Mittagspause aufpassen, dass ich mir den Mund nicht verbrenne (Vorsicht mir ist das nicht nur einmal passiert). Mittel dagegen ist den Deckel für einige Minuten abzunehmen und den Tee kurz auskühlen zu lassen.- Geruch/Geschmack - direkt nach dem ersten Waschgang ist nicht der geringste Geruch oder Geschmack vom Becher selber festzustellen. Einzig und alleine der Inhalt bleibt übrig, was sehr erfreulich ist- Reinigung -  der Becher lässt sich in 3 Teile auseinanderbauen und ist spülmaschinengeeignet. Auch wenn man Inhalt über ein paar Tage vergisst, setzt sich nichts im Becher ab und es bleibt ein Geruch/Geschmack übrig- Grip - durch das raue Gummi außenrum hat man immer einen festen Griff, selbst wenn der Becher von außen nass oder feucht ist.- Handling - durch die einfache Bedienung mit dem Knopf und dem ganzen Rand als Öffnung braucht man diese nicht mehr suchen und kann den Becher mit einer Hand öffnen.NEGATIV- Mechanismus - leider lässt sich der Verschlussmechanismus nicht weiter auseinanderbauen, um den Becher komplett zu reinige. Man muss sich also auf das gründliche Ausspülen mit klarem Wasser oder die Spülmaschine  verlassen.FAZITEin toller Becher, der für mich alle nötigen Kriterien erfüllt und meine Erwartungen übertrifft. Ich bin rundum zufrieden und nehme jetzt noch einen schönen Schluck aus dem tollen Emsa Isolierbecher. :)",0
Kann mir einer sagen wofür die dichtung ist?,0
"Es ist der 2. Thermobecher, ich bin rundum zufrieden, hält sehr lange warm.",0
Schnelle Lieferung..Top Artikel..super Preis ...vielen Dank ;-),0
"ich mache es kurz: nach 6 guten Monaten, geht auf einmal dich Trinkeinstellung nicht wo man den Deckel runterdrückt zum draus Trinken, heißt ja auch Trinkbecher. Als Thermobecher gut, nur aufdrehen und aus einer Tasse trinken ist dann möglich. Hoffe auf Herstellergarantie oder Ersatz. Dabei habe ich es so selten benutzt.",0
